dataset,modelo,instance,time_milp,len_milp,time_milp_relaxed,len_milp_relaxed
digits,model_1layers_20neurons.h5,32,1.0763108730316162,49,"[0.30040454864501953, 0.32170653343200684, 0.35027551651000977, 0.34511613845825195, 0.5749638080596924, 0.5297355651855469, 0.5515415668487549, 0.4883849620819092, 0.5048182010650635, 0.5085830688476562]","[2, 2, 5, 5, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,33,2.986314296722412,44,"[0.45731186866760254, 0.3293006420135498, 0.3151688575744629, 0.2950553894042969, 0.6110537052154541, 0.5178041458129883, 0.594458818435669, 0.5931603908538818, 0.5077433586120605, 0.487598180770874]","[2, 2, 4, 5, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,34,1.325448989868164,45,"[0.3737831115722656, 0.3098475933074951, 0.28314661979675293, 0.2813112735748291, 0.5866296291351318, 0.5348668098449707, 0.48842525482177734, 0.4582030773162842, 0.4827461242675781, 0.45740413665771484]","[2, 4, 4, 4, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,35,2.5306570529937744,41,"[0.3911159038543701, 0.31084489822387695, 0.3144686222076416, 0.3764634132385254, 0.5573875904083252, 0.5698857307434082, 0.4860234260559082, 0.5813508033752441, 0.5536227226257324, 0.672882080078125]","[3, 3, 3, 27, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,36,2.6726293563842773,41,"[0.5513215065002441, 0.4216623306274414, 0.35169291496276855, 0.4043235778808594, 0.47762608528137207, 0.434537410736084, 0.4885728359222412, 0.45876312255859375, 0.4638054370880127, 0.45067739486694336]","[2, 17, 17, 33, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,37,1.060060739517212,43,"[0.6002798080444336, 0.36002612113952637, 0.3416166305541992, 0.4169752597808838, 0.4775071144104004, 0.49791765213012695, 0.48014044761657715, 0.5201585292816162, 1.5069806575775146, 1.788811206817627]","[4, 17, 17, 35, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,38,1.3461706638336182,49,"[0.4076395034790039, 0.7635042667388916, 0.3522365093231201, 0.3110790252685547, 0.5404589176177979, 0.5379891395568848, 0.5823819637298584, 0.8392295837402344, 0.6495296955108643, 0.6542282104492188]","[1, 1, 1, 1, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,39,1.5648424625396729,42,"[0.32709264755249023, 0.3375406265258789, 0.37896275520324707, 0.36128997802734375, 0.5099191665649414, 0.5126338005065918, 0.5121674537658691, 0.49970102310180664, 0.5349206924438477, 0.528355598449707]","[2, 2, 11, 20, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,40,1.7879855632781982,39,"[0.3053708076477051, 0.3426060676574707, 0.3496215343475342, 0.3223228454589844, 0.4649622440338135, 0.48021483421325684, 0.4689464569091797, 0.5117394924163818, 0.45836591720581055, 0.469041109085083]","[2, 4, 10, 10, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,41,1.3285231590270996,44,"[0.33191823959350586, 0.3589963912963867, 0.32162022590637207, 0.30815815925598145, 0.5673000812530518, 0.5211312770843506, 0.47268128395080566, 0.4931039810180664, 0.4596095085144043, 0.4657707214355469]","[1, 2, 2, 2, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,42,2.3590729236602783,40,"[0.345170259475708, 0.41537904739379883, 0.37566590309143066, 0.5197603702545166, 0.6564013957977295, 0.5939183235168457, 0.5422720909118652, 0.4901132583618164, 0.49109554290771484, 0.4466402530670166]","[5, 5, 5, 18, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,43,1.5610406398773191,42,"[0.28477048873901367, 0.28665781021118164, 0.31949472427368164, 0.291825532913208, 0.4641458988189697, 0.4793059825897217, 0.4489617347717285, 0.46383023262023926, 0.45111966133117676, 0.44338107109069824]","[2, 2, 2, 2, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,44,1.2807965278625488,43,"[0.30497097969055176, 0.28345298767089844, 0.3069632053375244, 0.36060667037963867, 0.43476319313049316, 0.4777495861053467, 0.45325231552124023, 0.4419865608215332, 0.4573190212249756, 0.42125582695007324]","[3, 3, 3, 21, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,45,1.018061876296997,49,"[0.31588149070739746, 0.30454111099243164, 0.3086967468261719, 0.2994508743286133, 0.4756298065185547, 0.4494750499725342, 0.47678542137145996, 0.44949936866760254, 0.4342951774597168, 0.4533226490020752]","[3, 3, 3, 3, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,46,1.727426052093506,37,"[0.3138554096221924, 0.2990901470184326, 0.2987947463989258, 0.34796857833862305, 0.46959805488586426, 0.5936827659606934, 0.4625697135925293, 0.44931864738464355, 0.45232677459716797, 0.4193427562713623]","[1, 2, 2, 9, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,47,0.9660983085632324,47,"[0.29149651527404785, 0.3133270740509033, 0.2801668643951416, 0.3485074043273926, 0.49294614791870117, 0.4507260322570801, 0.4831840991973877, 0.4438614845275879, 0.433211088180542, 0.4440953731536865]","[2, 2, 2, 27, 64, 64, 64, 64, 64, 64]"
