dataset,modelo,instance,time_milp,len_milp,time_milp_relaxed,len_milp_relaxed
wine,model_1layers_20neurons.h5,12,0.265516996383667,8,"[0.06359982490539551, 0.06331372261047363, 0.2615656852722168, 0.06424212455749512, 0.09463000297546387, 0.09702348709106445, 0.0986945629119873, 0.11026644706726074, 0.09974551200866699, 0.09283900260925293]","[0, 0, 0, 0, 9, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,13,0.1153600215911865,8,"[0.05627775192260742, 0.057187795639038086, 0.0646064281463623, 0.06437563896179199, 0.06584000587463379, 0.07946610450744629, 0.1162111759185791, 0.10584616661071777, 0.1436009407043457, 0.1034994125366211]","[0, 0, 1, 1, 1, 2, 6, 13, 13, 13]"
wine,model_1layers_20neurons.h5,14,0.1013808250427246,9,"[0.0658714771270752, 0.062119483947753906, 0.0660409927368164, 0.06648635864257812, 0.09215879440307617, 0.09245467185974121, 0.09541487693786621, 0.09585738182067871, 0.10125303268432617, 0.10068249702453613]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,15,0.1045153141021728,10,"[0.06296586990356445, 0.06598806381225586, 0.0684213638305664, 0.06657695770263672, 0.0876765251159668, 0.09074926376342773, 0.0888662338256836, 0.09383893013000488, 0.1002802848815918, 0.12071585655212402]","[0, 2, 2, 2, 12, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,16,0.1335339546203613,8,"[0.06646203994750977, 0.06509733200073242, 0.06316876411437988, 0.06775450706481934, 0.07441902160644531, 0.0789647102355957, 0.1051630973815918, 0.10170650482177734, 0.1146383285522461, 0.10105156898498535]","[0, 0, 0, 1, 1, 2, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,17,0.1459846496582031,8,"[0.061309099197387695, 0.058476924896240234, 0.0626668930053711, 0.06098771095275879, 0.0792696475982666, 0.0867464542388916, 0.11931586265563965, 0.11374211311340332, 0.0975637435913086, 0.10093069076538086]","[0, 0, 0, 0, 6, 7, 8, 9, 13, 13]"
wine,model_1layers_20neurons.h5,18,0.1009554862976074,10,"[0.06099748611450195, 0.06270003318786621, 0.06592488288879395, 0.06728005409240723, 0.09556365013122559, 0.09216880798339844, 0.09586310386657715, 0.11544346809387207, 0.10801196098327637, 0.11211705207824707]","[0, 0, 0, 1, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,19,0.1089816093444824,9,"[0.05926632881164551, 0.059526681900024414, 0.0637056827545166, 0.06347775459289551, 0.09182024002075195, 0.09231781959533691, 0.0976250171661377, 0.11228132247924805, 0.11029744148254395, 0.09537339210510254]","[0, 0, 0, 3, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,20,0.0945377349853515,11,"[0.06197500228881836, 0.06417298316955566, 0.06695437431335449, 0.0815422534942627, 0.10144805908203125, 0.10201168060302734, 0.09755253791809082, 0.10316777229309082, 0.10554885864257812, 0.10027551651000977]","[0, 0, 0, 7, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,21,0.1258363723754882,9,"[0.06393909454345703, 0.05904889106750488, 0.06047701835632324, 0.0598299503326416, 0.08969616889953613, 0.09351181983947754, 0.09947967529296875, 0.09738612174987793, 0.11268329620361328, 0.10269546508789062]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,22,0.1231684684753418,9,"[0.06291580200195312, 0.06184840202331543, 0.06741476058959961, 0.06708502769470215, 0.08703398704528809, 0.09578585624694824, 0.10290098190307617, 0.10181117057800293, 0.11077618598937988, 0.14442825317382812]","[0, 0, 0, 2, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,23,0.1218440532684326,8,"[0.06148815155029297, 0.05696415901184082, 0.05999040603637695, 0.0612492561340332, 0.07929825782775879, 0.09269595146179199, 0.10556149482727051, 0.10051989555358887, 0.12094497680664062, 0.13404417037963867]","[0, 0, 2, 2, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,24,0.2955389022827148,9,"[0.06250786781311035, 0.07478547096252441, 0.07342791557312012, 0.07147455215454102, 0.08873891830444336, 0.09436416625976562, 0.11664533615112305, 0.11486649513244629, 0.10249519348144531, 0.09045863151550293]","[0, 0, 1, 1, 4, 5, 5, 5, 11, 13]"
wine,model_1layers_20neurons.h5,25,0.1367504596710205,9,"[0.06233668327331543, 0.06091952323913574, 0.06567883491516113, 0.0718235969543457, 0.08774662017822266, 0.09145736694335938, 0.10006403923034668, 0.12126612663269043, 0.10827493667602539, 0.09283185005187988]","[0, 0, 0, 5, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,26,0.1116919517517089,8,"[0.05934309959411621, 0.061141252517700195, 0.06332921981811523, 0.09290170669555664, 0.08533382415771484, 0.08890938758850098, 0.09325504302978516, 0.1044769287109375, 0.10230779647827148, 0.11303997039794922]","[0, 0, 0, 13, 13, 13, 13, 13, 13, 13]"
