dataset,modelo,instance,time_milp,len_milp,time_milp_relaxed,len_milp_relaxed
glass,model_2layers_5neurons.h5,20,0.1126530170440673,7,"[0.04563784599304199, 0.04013657569885254, 0.038814544677734375, 0.03946423530578613, 0.057956695556640625, 0.05928635597229004, 0.057112932205200195, 0.0531308650970459, 0.057646751403808594, 0.05621981620788574]","[0, 0, 0, 0, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,21,0.1068339347839355,7,"[0.04484820365905762, 0.04255867004394531, 0.04232215881347656, 0.05205702781677246, 0.05964827537536621, 0.056334495544433594, 0.055597782135009766, 0.056757211685180664, 0.05260920524597168, 0.06161904335021973]","[0, 0, 0, 7, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,22,0.0548810958862304,8,"[0.0380861759185791, 0.03562164306640625, 0.041988372802734375, 0.042054176330566406, 0.06290364265441895, 0.05615067481994629, 0.06464767456054688, 0.06285524368286133, 0.06032586097717285, 0.0619504451751709]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,23,0.0744795799255371,4,"[0.039650917053222656, 0.03962540626525879, 0.03810477256774902, 0.04122662544250488, 0.06403279304504395, 0.05874156951904297, 0.05890202522277832, 0.06145954132080078, 0.0583646297454834, 0.061333417892456055]","[0, 0, 0, 0, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,24,0.0654449462890625,6,"[0.04261493682861328, 0.042818546295166016, 0.04508161544799805, 0.04922175407409668, 0.062169790267944336, 0.0614321231842041, 0.06603384017944336, 0.06162238121032715, 0.06427264213562012, 0.06126284599304199]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,25,0.0693917274475097,8,"[0.03972196578979492, 0.03862357139587402, 0.040729522705078125, 0.04314875602722168, 0.06379079818725586, 0.06815385818481445, 0.06304025650024414, 0.05985116958618164, 0.06747651100158691, 0.0615391731262207]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,26,0.0714457035064697,6,"[0.04475975036621094, 0.04466557502746582, 0.047380685806274414, 0.04115891456604004, 0.05587887763977051, 0.05857729911804199, 0.057714223861694336, 0.06189417839050293, 0.06159496307373047, 0.05616450309753418]","[0, 1, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,27,0.0580575466156005,9,"[0.04359626770019531, 0.04063606262207031, 0.03741788864135742, 0.041784048080444336, 0.06810569763183594, 0.06616759300231934, 0.06186342239379883, 0.29788947105407715, 0.06349611282348633, 0.060684919357299805]","[0, 0, 0, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,28,0.0574843883514404,7,"[0.03984403610229492, 0.04111790657043457, 0.05049610137939453, 0.04534482955932617, 0.06372928619384766, 0.0706942081451416, 0.0633540153503418, 0.06327342987060547, 0.06077003479003906, 0.059426307678222656]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,29,0.0620777606964111,7,"[0.03597211837768555, 0.04423093795776367, 0.04249429702758789, 0.03967404365539551, 0.06419730186462402, 0.06775617599487305, 0.06637692451477051, 0.06325149536132812, 0.061860084533691406, 0.060701847076416016]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,30,0.1469912528991699,6,"[0.04378676414489746, 0.042932748794555664, 0.04609179496765137, 0.044817209243774414, 0.06281566619873047, 0.07238221168518066, 0.06667828559875488, 0.06082630157470703, 0.06021523475646973, 0.06382465362548828]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,31,0.0566954612731933,8,"[0.038269758224487305, 0.03841686248779297, 0.046727895736694336, 0.04236316680908203, 0.06416535377502441, 0.06644082069396973, 0.06775307655334473, 0.06526947021484375, 0.060590267181396484, 0.06310796737670898]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,32,0.0741870403289794,8,"[0.042147159576416016, 0.04152798652648926, 0.04078793525695801, 0.03962898254394531, 0.06048750877380371, 0.06274151802062988, 0.0679934024810791, 0.06710100173950195, 0.05437302589416504, 0.06898832321166992]","[0, 0, 0, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,33,0.069392442703247,7,"[0.042600154876708984, 0.038962602615356445, 0.03867697715759277, 0.04306793212890625, 0.06032395362854004, 0.06242012977600098, 0.06409525871276855, 0.060112714767456055, 0.05456280708312988, 0.061918020248413086]","[0, 0, 0, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,34,0.0752108097076416,4,"[0.04144477844238281, 0.04232478141784668, 0.03957962989807129, 0.04126119613647461, 0.06496214866638184, 0.06307291984558105, 0.05609250068664551, 0.06208062171936035, 0.06494975090026855, 0.05814933776855469]","[0, 0, 0, 0, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,35,0.0597829818725585,8,"[0.03618574142456055, 0.04289722442626953, 0.043131351470947266, 0.06242203712463379, 0.05993533134460449, 0.06290864944458008, 0.061434268951416016, 0.05824446678161621, 0.06085944175720215, 0.059334754943847656]","[0, 0, 1, 9, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,36,0.0572073459625244,6,"[0.03948831558227539, 0.04177498817443848, 0.09290027618408203, 0.043761253356933594, 0.06365561485290527, 0.052889347076416016, 0.0567779541015625, 0.061426401138305664, 0.05892491340637207, 0.061049461364746094]","[0, 0, 0, 0, 9, 9, 9, 9, 9, 9]"
