dataset,modelo,instance,time_milp,len_milp,time_milp_relaxed,len_milp_relaxed
digits,model_4layers_20neurons.h5,23,,,"[0.672943115234375, 1.0338211059570312, 0.9170491695404053, 1.1555824279785156, 1.091078281402588, 0.92153000831604, 0.655390739440918, 0.7981364727020264, 0.7610549926757812, 0.7436132431030273, 0.7447102069854736, 0.7000832557678223, 0.7671585083007812, 0.6680114269256592, 0.6343381404876709, 0.672619104385376, 0.7080025672912598, 0.713639497756958, 0.6111059188842773]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,24,,,"[0.6388449668884277, 0.7074198722839355, 0.6282930374145508, 0.8050706386566162, 0.5749070644378662, 0.6668202877044678, 0.6464941501617432, 0.6493146419525146, 0.6575953960418701, 0.7742569446563721, 0.8959207534790039, 1.5014598369598389, 1.1426022052764893, 0.9102082252502441, 0.7908408641815186, 0.8937311172485352, 1.3127808570861816, 0.8047404289245605, 0.6364645957946777]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,25,,,"[0.7485065460205078, 0.8968069553375244, 0.8404233455657959, 0.9267346858978271, 0.7615482807159424, 0.6622269153594971, 0.8213329315185547, 0.6609416007995605, 0.6602818965911865, 0.7153661251068115, 0.6467990875244141, 0.6170926094055176, 0.6223721504211426, 0.6555271148681641, 0.6389381885528564, 0.6150555610656738, 0.7102100849151611, 0.610393762588501, 0.6059408187866211]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,26,,,"[0.6432514190673828, 0.740119218826294, 0.6337075233459473, 0.6230003833770752, 0.6256964206695557, 0.6593344211578369, 0.7001917362213135, 0.7148616313934326, 0.7015430927276611, 0.6343917846679688, 0.6936147212982178, 0.6910510063171387, 0.7207531929016113, 0.7118446826934814, 0.6920905113220215, 0.6829721927642822, 0.918140172958374, 0.9253635406494141, 0.8166308403015137]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,27,,,"[0.8437108993530273, 1.661576747894287, 0.7526102066040039, 0.702411413192749, 0.7021851539611816, 0.8007590770721436, 0.6547448635101318, 0.6257126331329346, 0.6507465839385986, 0.6342990398406982, 0.6039059162139893, 0.6802914142608643, 0.6824064254760742, 0.6329507827758789, 0.7309043407440186, 0.639542818069458, 0.6603314876556396, 0.6045353412628174, 0.624497652053833]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,28,,,"[0.6785809993743896, 0.9112586975097656, 0.8529033660888672, 0.7148044109344482, 0.6826341152191162, 0.7065529823303223, 0.6952593326568604, 0.8211719989776611, 0.8939151763916016, 0.7617065906524658, 0.7208144664764404, 0.7520127296447754, 0.7085962295532227, 1.0078403949737549, 0.7202672958374023, 0.706104040145874, 0.7451350688934326, 0.6637849807739258, 0.5931491851806641]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,29,,,"[0.832160472869873, 0.9332432746887207, 0.7546398639678955, 0.6603670120239258, 0.813363790512085, 0.7942931652069092, 0.6979210376739502, 0.7454423904418945, 0.6664690971374512, 0.631385326385498, 0.8676533699035645, 0.7744965553283691, 0.8152108192443848, 0.7486283779144287, 0.5921664237976074, 0.7722339630126953, 0.6601192951202393, 0.6187148094177246, 0.6085448265075684]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,30,,,"[0.6491687297821045, 0.7100756168365479, 0.7827987670898438, 0.6522605419158936, 0.6213927268981934, 0.6221401691436768, 0.6297147274017334, 0.6296539306640625, 0.60221266746521, 0.6183559894561768, 0.6171422004699707, 0.6234602928161621, 0.5960054397583008, 0.6180453300476074, 0.6179633140563965, 0.6243710517883301, 0.594280481338501, 0.6392810344696045, 0.58158278465271]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,31,,,"[0.6407005786895752, 0.7252111434936523, 0.7425365447998047, 0.8536715507507324, 1.0185143947601318, 0.8002653121948242, 0.761568546295166, 0.8565149307250977, 0.7251126766204834, 0.6491584777832031, 0.8166515827178955, 0.9563484191894531, 0.7526049613952637, 0.6688966751098633, 0.619004487991333, 0.645953893661499, 0.8644049167633057, 1.0316271781921387, 0.9817240238189697]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,32,,,"[0.9141321182250977, 1.343001365661621, 1.0199682712554932, 0.7149937152862549, 0.7765538692474365, 0.7635364532470703, 0.7487263679504395, 0.9602541923522949, 0.6365222930908203, 0.6072394847869873, 0.6417601108551025, 0.6016499996185303, 0.6125366687774658, 0.5889134407043457, 0.6682443618774414, 0.607813835144043, 0.6257524490356445, 0.602165937423706, 0.5952961444854736]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,33,,,"[0.6449131965637207, 0.7038185596466064, 0.70047926902771, 0.6377699375152588, 0.6888983249664307, 0.6330633163452148, 0.7696750164031982, 0.6156487464904785, 0.623124361038208, 0.6293656826019287, 0.6298222541809082, 0.642256498336792, 0.6353037357330322, 0.6224913597106934, 0.5736031532287598, 0.6316590309143066, 0.5789811611175537, 0.6343858242034912, 0.608069658279419]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,34,,,"[0.6650147438049316, 0.8489358425140381, 0.7904882431030273, 0.822706937789917, 0.7330772876739502, 0.6007976531982422, 0.7649135589599609, 0.6726138591766357, 0.6199393272399902, 0.6410839557647705, 0.6055417060852051, 0.5958137512207031, 0.6147351264953613, 0.6326372623443604, 0.6196868419647217, 0.6161940097808838, 0.6298439502716064, 0.5905861854553223, 0.6005280017852783]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,35,,,"[0.6382849216461182, 0.7547316551208496, 0.6362438201904297, 0.6207945346832275, 0.6300044059753418, 0.616447925567627, 0.6078200340270996, 0.5990631580352783, 0.6535391807556152, 0.6736698150634766, 0.6145505905151367, 0.6339282989501953, 0.5881967544555664, 0.6196343898773193, 0.654517412185669, 0.639761209487915, 0.5893847942352295, 0.5897784233093262, 0.6061315536499023]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,36,,,"[0.6477968692779541, 0.7064950466156006, 0.6888179779052734, 0.7110176086425781, 0.6161069869995117, 0.5808451175689697, 0.6483380794525146, 0.6125242710113525, 0.6289677619934082, 0.6097161769866943, 0.6562685966491699, 0.9304821491241455, 0.7736420631408691, 0.7447021007537842, 0.6506707668304443, 0.6902282238006592, 0.7021939754486084, 0.6212480068206787, 0.5791809558868408]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,37,,,"[0.6620738506317139, 0.7488832473754883, 0.6576783657073975, 0.764296293258667, 0.6274158954620361, 0.629483699798584, 0.641359806060791, 0.7853701114654541, 0.6281776428222656, 0.5805525779724121, 0.6596205234527588, 0.6558880805969238, 0.6228222846984863, 0.6227269172668457, 0.605069637298584, 0.6180486679077148, 0.5865857601165771, 0.6653425693511963, 0.6000688076019287]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,38,,,"[0.6461114883422852, 0.7700600624084473, 0.6331357955932617, 0.6103305816650391, 0.5805628299713135, 0.6341025829315186, 0.6156909465789795, 0.6240191459655762, 0.6341121196746826, 0.6233785152435303, 0.5985252857208252, 0.6132016181945801, 0.6394293308258057, 0.5847697257995605, 0.618610143661499, 0.5874781608581543, 0.621497631072998, 0.6205289363861084, 0.6044292449951172]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,39,,,"[0.8763296604156494, 0.9137756824493408, 0.8271548748016357, 0.8251798152923584, 0.6191315650939941, 0.7071683406829834, 0.706202507019043, 0.599738597869873, 0.629474401473999, 0.6183187961578369, 0.5839352607727051, 0.5991032123565674, 0.601060152053833, 0.6121199131011963, 0.5855352878570557, 0.7691853046417236, 0.5875434875488281, 0.5896227359771729, 0.567331075668335]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,40,,,"[0.6314289569854736, 0.8433125019073486, 0.8446826934814453, 0.8841848373413086, 0.8859195709228516, 0.7687809467315674, 0.7905628681182861, 0.8913552761077881, 0.7417118549346924, 0.7045097351074219, 0.6477844715118408, 0.6133542060852051, 0.6361327171325684, 0.6639275550842285, 0.608788013458252, 0.6282782554626465, 0.6442322731018066, 0.5986776351928711, 0.6070566177368164]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,41,,,"[0.6493065357208252, 0.7912702560424805, 0.6172916889190674, 0.6210193634033203, 0.6293022632598877, 0.6026432514190674, 0.6190471649169922, 0.6304919719696045, 0.6236701011657715, 0.6221904754638672, 0.6943154335021973, 0.622765302658081, 0.6169617176055908, 0.611008882522583, 0.5902695655822754, 0.6332342624664307, 0.6073856353759766, 0.6581254005432129, 0.6481196880340576]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,42,,,"[0.6910622119903564, 0.7970385551452637, 0.691025972366333, 0.5911223888397217, 0.67059326171875, 0.8045053482055664, 0.7438302040100098, 0.7023489475250244, 0.6358716487884521, 0.7078731060028076, 0.7746944427490234, 0.6627781391143799, 0.8881316184997559, 0.8581593036651611, 0.7291100025177002, 0.6669833660125732, 0.6459865570068359, 0.6255121231079102, 0.7437069416046143]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,43,,,"[0.7096929550170898, 0.7882609367370605, 0.6735811233520508, 0.602971076965332, 0.6719439029693604, 0.8366069793701172, 0.7034041881561279, 0.7480289936065674, 0.7337965965270996, 0.6915009021759033, 0.7762575149536133, 0.6960856914520264, 0.6069545745849609, 0.712224006652832, 0.7444741725921631, 0.798408031463623, 0.8433220386505127, 0.8666844367980957, 0.6662452220916748]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,44,,,"[0.6234993934631348, 0.8021037578582764, 0.7357797622680664, 0.6530838012695312, 0.6928856372833252, 0.6398193836212158, 0.8716220855712891, 0.6274662017822266, 0.6318950653076172, 0.7629492282867432, 0.7615535259246826, 0.6845657825469971, 0.6458673477172852, 0.6168498992919922, 0.7170724868774414, 0.6310021877288818, 0.5725181102752686, 0.6987605094909668, 0.733957052230835]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,45,,,"[0.6512928009033203, 0.7319400310516357, 0.65877366065979, 0.6184415817260742, 0.5887162685394287, 0.6712102890014648, 0.5930154323577881, 0.583604097366333, 0.6138808727264404, 0.6473562717437744, 0.5941059589385986, 0.5959994792938232, 0.6629083156585693, 0.7090034484863281, 0.6659402847290039, 0.6553044319152832, 0.6068694591522217, 0.8287796974182129, 0.5868127346038818]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,46,,,"[0.7058286666870117, 0.8032505512237549, 0.9613332748413086, 0.8075640201568604, 0.953449010848999, 0.7656147480010986, 0.7140345573425293, 0.8986217975616455, 0.6851038932800293, 0.7444391250610352, 0.8961653709411621, 0.8005886077880859, 0.7090408802032471, 0.7049171924591064, 0.7210779190063477, 0.8131906986236572, 0.6796262264251709, 0.6880712509155273, 0.6145246028900146]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,47,,,"[0.6860692501068115, 0.8382906913757324, 0.6955878734588623, 0.6567211151123047, 0.6417732238769531, 0.6663222312927246, 0.6668117046356201, 0.6624491214752197, 0.6846914291381836, 0.6315066814422607, 0.6930344104766846, 0.6720261573791504, 0.7057087421417236, 0.7744476795196533, 0.7780654430389404, 0.738905668258667, 0.8634936809539795, 0.8153059482574463, 0.6221556663513184]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,48,,,"[0.6756911277770996, 1.050180196762085, 0.6869804859161377, 0.7308988571166992, 0.6822786331176758, 0.900670051574707, 0.8407502174377441, 0.8852462768554688, 0.6743161678314209, 0.720484733581543, 0.6700911521911621, 0.7760415077209473, 0.6940405368804932, 0.660062313079834, 0.6580159664154053, 0.6709854602813721, 0.6782095432281494, 0.6823039054870605, 0.6614198684692383]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,49,,,"[0.700371265411377, 0.7745382785797119, 0.8650121688842773, 0.6611924171447754, 0.6398630142211914, 0.6473889350891113, 0.6798875331878662, 0.6723272800445557, 0.6368260383605957, 0.7052035331726074, 0.6997008323669434, 1.5299403667449951, 0.9879150390625, 0.9437050819396973, 0.9735875129699707, 1.0619847774505615, 0.9976489543914795, 0.7592008113861084, 0.7458441257476807]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
digits,model_4layers_20neurons.h5,50,,,"[0.7685632705688477, 0.8705277442932129, 1.2114636898040771, 0.722419261932373, 0.7664802074432373, 0.7237567901611328, 0.7492992877960205, 0.8601505756378174, 1.3550949096679688, 0.8424906730651855, 0.7099289894104004, 0.745201587677002, 0.763333797454834, 0.6659824848175049, 0.7734706401824951, 0.659808874130249, 0.8692886829376221, 0.766035795211792, 0.7286722660064697]","[64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
