dataset,modelo,instance,time_milp,len_milp,time_milp_relaxed,len_milp_relaxed
wine,model_2layers_20neurons.h5,19,,,"[0.1681818962097168, 0.17726588249206543, 0.15545177459716797, 0.13359785079956055, 0.13393783569335938, 0.1320960521697998, 0.1337735652923584, 0.14004087448120117, 0.13665103912353516, 0.12319636344909668]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,20,,,"[0.3246726989746094, 0.15218734741210938, 0.13636350631713867, 0.17076659202575684, 0.22273874282836914, 0.2347853183746338, 0.19633078575134277, 0.1592726707458496, 0.325547456741333, 0.35125041007995605]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,21,,,"[0.20310640335083008, 0.16463994979858398, 0.15468168258666992, 0.15340328216552734, 0.13452816009521484, 0.1639695167541504, 0.1943356990814209, 0.19447040557861328, 0.12010002136230469, 0.13326239585876465]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,22,,,"[0.14042377471923828, 0.12261438369750977, 0.12874674797058105, 0.1201333999633789, 0.12092041969299316, 0.14100956916809082, 0.1457679271697998, 0.28211331367492676, 0.1482524871826172, 0.23183631896972656]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,23,,,"[0.16053009033203125, 0.11380553245544434, 0.12463688850402832, 0.12428474426269531, 0.1266014575958252, 0.12225079536437988, 0.12788701057434082, 0.11469388008117676, 0.12865328788757324, 0.11737799644470215]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,24,,,"[0.11301207542419434, 0.10270857810974121, 0.10178017616271973, 0.10367035865783691, 0.11976766586303711, 0.14002513885498047, 0.13166427612304688, 0.14416098594665527, 0.12152242660522461, 0.3916928768157959]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,25,,,"[0.18763279914855957, 0.23107099533081055, 0.12690234184265137, 0.1309671401977539, 0.14816689491271973, 0.12391948699951172, 0.14531803131103516, 0.12327075004577637, 0.12745356559753418, 0.14635634422302246]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,26,,,"[0.17232489585876465, 0.22082757949829102, 0.11182928085327148, 0.1561892032623291, 0.11106204986572266, 0.12141060829162598, 0.12615060806274414, 0.1434328556060791, 0.16745996475219727, 0.12016415596008301]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,27,,,"[0.1310439109802246, 0.13166427612304688, 0.17629694938659668, 0.15355253219604492, 0.14013361930847168, 0.13187170028686523, 0.13934063911437988, 0.23711299896240234, 0.1585841178894043, 0.21616196632385254]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,28,,,"[0.4619162082672119, 0.2101137638092041, 0.1514604091644287, 0.17115545272827148, 0.19191718101501465, 0.12869739532470703, 0.13176536560058594, 0.14008069038391113, 0.13307929039001465, 0.13153076171875]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,29,,,"[0.1305558681488037, 0.12655997276306152, 0.12766075134277344, 0.12073493003845215, 0.12574052810668945, 0.12842392921447754, 0.1299736499786377, 0.13364911079406738, 0.14574122428894043, 0.14583754539489746]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,30,,,"[0.1448507308959961, 0.12563300132751465, 0.1246185302734375, 0.12651371955871582, 0.15783071517944336, 0.2144613265991211, 0.17277884483337402, 0.5697224140167236, 0.401810884475708, 0.21230459213256836]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,31,,,"[0.324298620223999, 0.17785143852233887, 0.1344594955444336, 0.1411452293395996, 0.2081904411315918, 0.1987929344177246, 0.14853739738464355, 0.15946483612060547, 0.1434648036956787, 0.13828086853027344]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,32,,,"[0.1274406909942627, 0.11614131927490234, 0.13638615608215332, 0.14316105842590332, 0.12499690055847168, 0.13586807250976562, 0.13834619522094727, 0.1346282958984375, 0.12548017501831055, 0.14560413360595703]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,33,,,"[0.1271369457244873, 0.12275195121765137, 0.11600637435913086, 0.12354803085327148, 0.12306547164916992, 0.11882138252258301, 0.13060474395751953, 0.1313929557800293, 0.1233522891998291, 0.14299488067626953]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,34,,,"[0.2132577896118164, 0.10956192016601562, 0.11438250541687012, 0.11354923248291016, 0.11484479904174805, 0.1553325653076172, 0.16564106941223145, 0.13555216789245605, 0.12170195579528809, 0.13212323188781738]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,35,,,"[0.16593360900878906, 0.14160895347595215, 0.14267277717590332, 0.14214539527893066, 0.14240741729736328, 0.13763165473937988, 0.17407846450805664, 0.12922430038452148, 0.1312241554260254, 0.13900279998779297]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,36,,,"[0.16338276863098145, 0.1410682201385498, 0.12322759628295898, 0.1343533992767334, 0.13857698440551758, 0.13479399681091309, 0.1509840488433838, 0.1307063102722168, 0.1413581371307373, 0.15465188026428223]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,37,,,"[0.1253349781036377, 0.12168073654174805, 0.1361382007598877, 0.17837166786193848, 0.30065202713012695, 0.17099213600158691, 0.14397931098937988, 0.14120244979858398, 0.20051860809326172, 0.2504603862762451]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,38,,,"[0.15212535858154297, 0.15735840797424316, 0.12801289558410645, 0.12478470802307129, 0.13785600662231445, 0.13130521774291992, 0.136458158493042, 0.13962745666503906, 0.12947511672973633, 0.13039207458496094]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,39,,,"[0.11742854118347168, 0.10994124412536621, 0.11050033569335938, 0.1139218807220459, 0.30419421195983887, 0.11068058013916016, 0.10646629333496094, 0.13203763961791992, 0.1019587516784668, 0.09895205497741699]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,40,,,"[0.13053059577941895, 0.1303081512451172, 0.12418127059936523, 0.12271666526794434, 0.12146639823913574, 0.12675762176513672, 0.1319594383239746, 0.1242825984954834, 0.13416695594787598, 0.12920880317687988]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,41,,,"[0.12811613082885742, 0.12468218803405762, 0.12145233154296875, 0.12422609329223633, 0.7299723625183105, 0.15722060203552246, 0.45073628425598145, 0.13866543769836426, 0.14121723175048828, 0.13308930397033691]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,42,,,"[0.13884687423706055, 0.12290382385253906, 0.11505675315856934, 0.1330573558807373, 0.1224672794342041, 0.12251162528991699, 0.11614871025085449, 0.1702289581298828, 0.16653704643249512, 0.14595913887023926]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,43,,,"[0.14423537254333496, 0.14066743850708008, 0.28200483322143555, 0.12102651596069336, 0.1153402328491211, 0.13915061950683594, 0.16102170944213867, 0.13441824913024902, 0.1254594326019287, 0.15747475624084473]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,44,,,"[0.12598752975463867, 0.13103055953979492, 0.11197972297668457, 0.10765480995178223, 0.11317706108093262, 0.18568015098571777, 0.4158482551574707, 0.16751337051391602, 0.12015509605407715, 0.12110161781311035]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,45,,,"[0.16005492210388184, 0.1164247989654541, 0.125718355178833, 0.14574885368347168, 0.1332845687866211, 0.19033145904541016, 0.13847589492797852, 0.14560413360595703, 0.11615133285522461, 0.11627340316772461]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,46,,,"[0.13573598861694336, 0.12296795845031738, 0.1410808563232422, 0.3169581890106201, 0.14678525924682617, 0.14217329025268555, 0.17969179153442383, 0.16518902778625488, 0.1684424877166748, 0.20813369750976562]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,47,,,"[0.13698816299438477, 0.12042117118835449, 0.12062907218933105, 0.12201690673828125, 0.11318564414978027, 0.11450457572937012, 0.1499338150024414, 0.13981914520263672, 0.15039515495300293, 0.1757335662841797]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,48,,,"[0.18394827842712402, 0.12585902214050293, 0.1562340259552002, 0.15520310401916504, 0.17960453033447266, 0.12645864486694336, 0.11929726600646973, 0.2240617275238037, 0.1290440559387207, 0.12978792190551758]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,49,,,"[0.12807965278625488, 0.11591315269470215, 0.11989569664001465, 0.1200716495513916, 0.12197732925415039, 0.14580535888671875, 0.14034080505371094, 0.12636113166809082, 0.1595001220703125, 0.12530136108398438]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,50,,,"[0.1319584846496582, 0.12731051445007324, 0.11840128898620605, 0.11467123031616211, 0.11908793449401855, 0.10864567756652832, 0.11364579200744629, 0.14498257637023926, 0.1307079792022705, 0.1610581874847412]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,51,,,"[0.16634893417358398, 0.15119385719299316, 0.12396717071533203, 0.15041446685791016, 0.2493135929107666, 0.14345121383666992, 0.1239008903503418, 0.1357417106628418, 0.12769079208374023, 0.1222085952758789]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,52,,,"[0.2432262897491455, 0.12171149253845215, 0.11942076683044434, 0.11384272575378418, 0.12147855758666992, 0.15277838706970215, 0.12464332580566406, 0.17529582977294922, 0.13283371925354004, 0.13751530647277832]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,53,,,"[0.16696691513061523, 0.12275910377502441, 0.1362161636352539, 0.13408470153808594, 0.12596344947814941, 0.12938761711120605, 0.19396734237670898, 0.1241910457611084, 0.33724117279052734, 0.11754822731018066]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,54,,,"[0.10963821411132812, 0.12592411041259766, 0.11365270614624023, 0.10299825668334961, 0.10045289993286133, 0.11434674263000488, 0.10571098327636719, 0.11766672134399414, 0.10979771614074707, 0.185255765914917]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,55,,,"[0.14821219444274902, 0.12119913101196289, 0.13987517356872559, 0.22183942794799805, 0.3092222213745117, 0.17762207984924316, 0.1385185718536377, 0.12745904922485352, 0.1286909580230713, 0.13934779167175293]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,56,,,"[0.13922858238220215, 0.12030982971191406, 0.12087559700012207, 0.13523554801940918, 0.12472414970397949, 0.1421976089477539, 0.14029335975646973, 0.1425025463104248, 0.15023231506347656, 0.1355128288269043]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,57,,,"[0.16964173316955566, 0.13161039352416992, 0.12985873222351074, 0.1393728256225586, 0.13533902168273926, 0.13148856163024902, 0.13903355598449707, 0.14219379425048828, 0.13428497314453125, 0.13328218460083008]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,58,,,"[0.13133525848388672, 0.16142821311950684, 0.17535901069641113, 0.12818384170532227, 0.1267704963684082, 0.13633203506469727, 0.12404584884643555, 0.1328129768371582, 0.13294124603271484, 0.1384117603302002]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,59,,,"[0.1372840404510498, 0.13596630096435547, 0.13512873649597168, 0.13683509826660156, 0.13393855094909668, 0.14267182350158691, 0.14511704444885254, 0.18100190162658691, 0.13939762115478516, 0.16611647605895996]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,60,,,"[0.14708542823791504, 0.12887215614318848, 0.1267232894897461, 0.13378477096557617, 0.14484620094299316, 0.1386122703552246, 0.38573575019836426, 0.17792129516601562, 0.12206649780273438, 0.12955117225646973]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,61,,,"[0.1357402801513672, 0.13437771797180176, 0.14080238342285156, 0.1491401195526123, 0.23369359970092773, 0.20940279960632324, 0.18651080131530762, 0.13754558563232422, 0.14373517036437988, 0.13824701309204102]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,62,,,"[0.13373374938964844, 0.14484333992004395, 0.13003158569335938, 0.12720131874084473, 0.13169431686401367, 0.12628579139709473, 0.12640690803527832, 0.12978291511535645, 0.1466825008392334, 0.12636661529541016]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,63,,,"[0.1462697982788086, 0.13285326957702637, 0.1433243751525879, 0.15157389640808105, 0.13681840896606445, 0.13527941703796387, 0.3338282108306885, 0.13894343376159668, 0.21802282333374023, 0.18370342254638672]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,64,,,"[0.16280341148376465, 0.14943408966064453, 0.12551069259643555, 0.12372660636901855, 0.14776229858398438, 0.1320481300354004, 0.15654754638671875, 0.23551321029663086, 0.14844965934753418, 0.1288282871246338]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,65,,,"[0.12474489212036133, 0.11974740028381348, 0.11194372177124023, 0.11929559707641602, 0.12418150901794434, 0.11833357810974121, 0.14894890785217285, 0.14820337295532227, 0.14052486419677734, 0.12145733833312988]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,66,,,"[0.13597559928894043, 0.11994290351867676, 0.2821314334869385, 0.12104511260986328, 0.1307690143585205, 0.1472945213317871, 0.16002440452575684, 0.14116477966308594, 0.12073493003845215, 0.12320303916931152]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,67,,,"[0.12308478355407715, 0.1413407325744629, 0.1304149627685547, 0.15054535865783691, 0.13017988204956055, 0.15397405624389648, 0.12684106826782227, 0.14045119285583496, 0.1301584243774414, 0.1249687671661377]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,68,,,"[0.13947176933288574, 0.6395554542541504, 0.18085622787475586, 0.2242748737335205, 0.2319200038909912, 0.19156455993652344, 0.22838044166564941, 0.17806339263916016, 0.3225390911102295, 0.17235231399536133]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,69,,,"[0.13429880142211914, 0.13046717643737793, 0.12111997604370117, 0.11914658546447754, 0.17707228660583496, 0.13059186935424805, 0.29641032218933105, 0.2122642993927002, 0.20449090003967285, 0.17364883422851562]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,70,,,"[0.15344643592834473, 0.15379762649536133, 0.1694803237915039, 0.15565705299377441, 0.15967726707458496, 0.15523266792297363, 0.26945066452026367, 0.2652740478515625, 0.18909049034118652, 0.1912527084350586]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,71,,,"[0.4046320915222168, 0.1288623809814453, 0.1346595287322998, 0.11938834190368652, 0.11845731735229492, 0.11466097831726074, 0.11986732482910156, 0.12492060661315918, 0.11328577995300293, 0.1372380256652832]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,72,,,"[0.13226914405822754, 0.12109661102294922, 0.11462855339050293, 0.11710858345031738, 0.1129460334777832, 0.12016677856445312, 0.1163787841796875, 0.1265873908996582, 0.1372513771057129, 0.14008831977844238]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,73,,,"[0.13904118537902832, 0.12975049018859863, 0.12297558784484863, 0.12482738494873047, 0.1315314769744873, 0.14602327346801758, 0.1365959644317627, 0.12398719787597656, 0.12970781326293945, 0.12274718284606934]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,74,,,"[0.11373138427734375, 0.16577577590942383, 0.1531693935394287, 0.10692691802978516, 0.10179305076599121, 0.10875463485717773, 0.10494446754455566, 0.10230445861816406, 0.1075127124786377, 0.16959214210510254]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,75,,,"[0.16652202606201172, 0.14037418365478516, 0.1323566436767578, 0.12775826454162598, 0.13010311126708984, 0.21300983428955078, 0.12127208709716797, 0.23193883895874023, 0.11735200881958008, 0.1293017864227295]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,76,,,"[0.13755059242248535, 0.13025569915771484, 0.13813138008117676, 0.12845230102539062, 0.20328092575073242, 0.19496512413024902, 0.3070638179779053, 0.15262603759765625, 0.133408784866333, 0.16769623756408691]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,77,,,"[0.25540995597839355, 0.17574667930603027, 0.15083813667297363, 0.21860241889953613, 0.2033529281616211, 0.17879605293273926, 0.14651250839233398, 0.1604757308959961, 0.14951038360595703, 0.1409769058227539]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,78,,,"[0.13825035095214844, 0.17010188102722168, 0.1485280990600586, 0.16646981239318848, 0.13114643096923828, 0.1292095184326172, 0.15407204627990723, 0.21347546577453613, 0.1647171974182129, 0.13674473762512207]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,79,,,"[0.22326278686523438, 0.2079482078552246, 0.18221163749694824, 0.1756124496459961, 0.19281291961669922, 0.16367268562316895, 0.16185712814331055, 0.16304612159729004, 0.18423032760620117, 0.4190213680267334]","[0, 0, 0, 2, 4, 4, 5, 6, 7, 7]"
wine,model_2layers_20neurons.h5,80,,,"[0.3753788471221924, 0.22162461280822754, 0.12571358680725098, 0.12441658973693848, 0.13057446479797363, 0.14474034309387207, 0.13224315643310547, 0.20520663261413574, 0.1593635082244873, 0.12801885604858398]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,81,,,"[0.14159131050109863, 0.12745451927185059, 0.12482094764709473, 0.1342320442199707, 0.1781458854675293, 0.17281699180603027, 0.3288753032684326, 0.15645956993103027, 0.14705371856689453, 0.14645695686340332]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,82,,,"[0.11986184120178223, 0.12135720252990723, 0.12423586845397949, 0.14992666244506836, 0.13130450248718262, 0.3222212791442871, 0.13457417488098145, 0.11859607696533203, 0.15235114097595215, 0.12304806709289551]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,83,,,"[0.12180614471435547, 0.12013936042785645, 0.15733695030212402, 0.19171810150146484, 0.13112187385559082, 0.23753094673156738, 0.12471604347229004, 0.1230611801147461, 0.12277483940124512, 0.1240384578704834]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,84,,,"[0.12640786170959473, 0.12154006958007812, 0.1188662052154541, 0.13004016876220703, 0.12768220901489258, 0.12064290046691895, 0.11614108085632324, 0.11976408958435059, 0.12883782386779785, 0.13309359550476074]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,85,,,"[0.12227153778076172, 0.11629843711853027, 0.11178064346313477, 0.11403107643127441, 0.11238908767700195, 0.11493992805480957, 0.11023998260498047, 0.11579775810241699, 0.11797165870666504, 0.12665843963623047]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,86,,,"[0.12351036071777344, 0.16092181205749512, 0.12072253227233887, 0.11760973930358887, 0.3422825336456299, 0.1537032127380371, 0.1465463638305664, 0.14545774459838867, 0.1565999984741211, 0.2318410873413086]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,87,,,"[0.12013030052185059, 0.19212007522583008, 0.1693739891052246, 0.16681599617004395, 0.17801284790039062, 0.1746656894683838, 0.15241146087646484, 0.1277484893798828, 0.12823820114135742, 0.137528657913208]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,88,,,"[0.1291499137878418, 0.12801027297973633, 0.13047575950622559, 0.16780734062194824, 0.12843823432922363, 0.1255505084991455, 0.12188410758972168, 0.1365506649017334, 0.1714010238647461, 0.14382457733154297]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,89,,,"[0.1342620849609375, 0.12684321403503418, 0.12575531005859375, 0.12895655632019043, 0.1387639045715332, 0.1269838809967041, 0.12019729614257812, 0.11662602424621582, 0.13655662536621094, 0.13484597206115723]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,90,,,"[0.14535260200500488, 0.1407620906829834, 0.1890861988067627, 0.22997522354125977, 0.1775059700012207, 0.1311800479888916, 0.14128756523132324, 0.12693428993225098, 0.1381378173828125, 0.36179471015930176]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,91,,,"[0.17316842079162598, 0.1481156349182129, 0.12434148788452148, 0.1313953399658203, 0.12046504020690918, 0.1285417079925537, 0.12275266647338867, 0.1490776538848877, 0.13311433792114258, 0.1829242706298828]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,92,,,"[0.1288764476776123, 0.12162971496582031, 0.11998772621154785, 0.12456774711608887, 0.12227392196655273, 0.154707670211792, 0.14943170547485352, 0.16518735885620117, 0.13844752311706543, 0.13646936416625977]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,93,,,"[0.15525531768798828, 0.14960551261901855, 0.150071382522583, 0.12377190589904785, 0.13267302513122559, 0.23418235778808594, 0.21060609817504883, 0.15141868591308594, 0.1390829086303711, 0.12824630737304688]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,94,,,"[0.14015913009643555, 0.14588379859924316, 0.1594548225402832, 0.11251616477966309, 0.11809349060058594, 0.1271040439605713, 0.2888205051422119, 0.1163492202758789, 0.1276106834411621, 0.13138318061828613]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,95,,,"[0.1394972801208496, 0.13379669189453125, 0.13509058952331543, 0.1466386318206787, 0.1380603313446045, 0.14176726341247559, 0.13239574432373047, 0.13890576362609863, 0.15153169631958008, 0.1361842155456543]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,96,,,"[0.14702892303466797, 0.14226293563842773, 0.13064050674438477, 0.12682294845581055, 0.12772512435913086, 0.13055038452148438, 0.12352323532104492, 0.21926331520080566, 0.1395421028137207, 0.42035579681396484]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,97,,,"[0.1255497932434082, 0.1927201747894287, 0.12568926811218262, 0.12442469596862793, 0.13546180725097656, 0.13226056098937988, 0.1116800308227539, 0.1285698413848877, 0.1402268409729004, 0.16772031784057617]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,98,,,"[0.13928890228271484, 0.14410042762756348, 0.13160419464111328, 0.13484954833984375, 0.12731623649597168, 0.12750554084777832, 0.1373276710510254, 0.15427708625793457, 0.1554403305053711, 0.15133142471313477]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_2layers_20neurons.h5,99,,,"[0.16035723686218262, 0.1260967254638672, 0.1593317985534668, 0.12020373344421387, 0.134199857711792, 0.13199472427368164, 0.1418437957763672, 0.25507473945617676, 0.13879847526550293, 0.13058090209960938]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_3layers_20neurons.h5,0,,,"[0.15273213386535645, 0.16776537895202637, 0.15373778343200684, 0.2173466682434082, 0.17233014106750488, 0.15128612518310547, 0.15887761116027832, 0.15949773788452148, 0.15288877487182617, 0.16329550743103027]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_3layers_20neurons.h5,1,,,"[0.22755146026611328, 0.1800239086151123, 0.1630113124847412, 0.169647216796875, 0.17838239669799805, 0.1806352138519287, 0.30579185485839844, 0.16376185417175293, 0.1598520278930664, 0.22520685195922852]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_3layers_20neurons.h5,2,,,"[0.16478252410888672, 0.12164545059204102, 0.12608575820922852, 0.12859678268432617, 0.1305708885192871, 0.1987624168395996, 0.2005765438079834, 0.12960338592529297, 0.13898062705993652, 0.13829374313354492]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_3layers_20neurons.h5,3,,,"[0.14826250076293945, 0.14561152458190918, 0.14663362503051758, 0.1389007568359375, 0.13547849655151367, 0.14755821228027344, 0.15665531158447266, 0.15816092491149902, 0.15009689331054688, 0.15073204040527344]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_3layers_20neurons.h5,4,,,"[0.28015804290771484, 0.1412060260772705, 0.14334392547607422, 0.13756990432739258, 0.15260601043701172, 0.1497783660888672, 0.15161943435668945, 0.1364421844482422, 0.15582728385925293, 0.14628005027770996]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_3layers_20neurons.h5,5,,,"[0.1489884853363037, 0.15057587623596191, 0.14216065406799316, 0.16555523872375488, 0.19066357612609863, 0.17372584342956543, 0.16616392135620117, 0.27173662185668945, 0.15856599807739258, 0.15880131721496582]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_3layers_20neurons.h5,6,,,"[0.21502995491027832, 0.16934800148010254, 0.15114855766296387, 0.1594395637512207, 0.1427779197692871, 0.1419692039489746, 0.40207815170288086, 0.35649800300598145, 0.2167658805847168, 0.21181535720825195]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_3layers_20neurons.h5,7,,,"[0.14763641357421875, 0.13055753707885742, 0.1282799243927002, 0.130629301071167, 0.139251708984375, 0.14962077140808105, 0.133925199508667, 0.15177631378173828, 0.14487171173095703, 0.15578269958496094]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
wine,model_3layers_20neurons.h5,8,,,"[0.1511979103088379, 0.14195513725280762, 0.197265625, 0.5223643779754639, 0.2952415943145752, 0.2084946632385254, 0.1750025749206543, 0.17267823219299316, 0.17180275917053223, 0.16680192947387695]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
