dataset,modelo,instance,time_milp,len_milp,time_milp_relaxed,len_milp_relaxed
glass,model_1layers_20neurons.h5,25,0.0982778072357177,7,"[0.08306074142456055, 0.10674691200256348, 0.13881778717041016, 0.07485556602478027, 0.06901121139526367, 0.08299374580383301, 0.10219001770019531, 0.07218599319458008, 0.06755447387695312, 0.06491541862487793]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,26,0.101419448852539,7,"[0.0962064266204834, 0.10197949409484863, 0.07669425010681152, 0.07951879501342773, 0.07617688179016113, 0.07569074630737305, 0.08455920219421387, 0.07875776290893555, 0.06654667854309082, 0.06607246398925781]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,27,0.0935993194580078,8,"[0.08127117156982422, 0.07751226425170898, 0.09259700775146484, 0.0853276252746582, 0.08547735214233398, 0.35859107971191406, 0.09911727905273438, 0.07785153388977051, 0.22200608253479004, 0.0842890739440918]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,28,0.0893735885620117,9,"[0.0938270092010498, 0.08542490005493164, 0.08829307556152344, 0.09100008010864258, 0.08165216445922852, 0.08003973960876465, 0.07731032371520996, 0.07803916931152344, 0.07474446296691895, 0.07129120826721191]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,29,0.0823380947113037,8,"[0.09029555320739746, 0.09268021583557129, 0.0987546443939209, 0.07872962951660156, 0.07449936866760254, 0.07423710823059082, 0.08587431907653809, 0.08159255981445312, 0.07145285606384277, 0.07134866714477539]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,30,0.0901136398315429,8,"[0.0873572826385498, 0.12077617645263672, 0.08747172355651855, 0.08167266845703125, 0.07842350006103516, 0.12129783630371094, 0.1693556308746338, 0.11437225341796875, 0.10490751266479492, 0.09287643432617188]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,31,0.1333773136138916,7,"[0.13115310668945312, 0.07682561874389648, 0.08294558525085449, 0.11934423446655273, 0.44776034355163574, 0.1255795955657959, 0.28789567947387695, 0.2444324493408203, 0.11798572540283203, 0.07107686996459961]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,32,0.1029932498931884,8,"[0.0942986011505127, 0.08673977851867676, 0.08819055557250977, 0.08791708946228027, 0.0838630199432373, 0.07127094268798828, 0.06499242782592773, 0.08034610748291016, 0.08486032485961914, 0.08284401893615723]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,33,0.0712981224060058,8,"[0.0852198600769043, 0.08156585693359375, 0.5448548793792725, 0.13873791694641113, 0.1702117919921875, 0.09003567695617676, 0.08704137802124023, 0.09801077842712402, 0.08686232566833496, 0.095001220703125]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,34,0.1061048507690429,6,"[0.10451793670654297, 0.1116030216217041, 0.1037900447845459, 0.08869576454162598, 0.09295773506164551, 0.09233212471008301, 0.08312249183654785, 0.07811164855957031, 0.07992267608642578, 0.08330249786376953]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,35,0.0901613235473632,8,"[0.09082484245300293, 0.09101128578186035, 0.1221151351928711, 0.10530948638916016, 0.0917210578918457, 0.08372688293457031, 0.08230757713317871, 0.07575392723083496, 0.12056732177734375, 0.17804241180419922]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,36,0.2067406177520752,8,"[0.12625646591186523, 0.1451263427734375, 0.1037747859954834, 0.08776330947875977, 0.08528423309326172, 0.08242535591125488, 0.0880577564239502, 0.09392499923706055, 0.10219573974609375, 0.09935426712036133]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,37,0.1124525070190429,8,"[0.08797597885131836, 0.11695480346679688, 0.14915180206298828, 0.09867334365844727, 0.09004092216491699, 0.09325003623962402, 0.08643317222595215, 0.0927729606628418, 0.12517857551574707, 0.11223483085632324]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,38,0.0944180488586425,8,"[0.09581685066223145, 0.08667945861816406, 0.09297966957092285, 0.08645200729370117, 0.10795068740844727, 0.07962489128112793, 0.07935714721679688, 0.08601665496826172, 0.12280678749084473, 0.12113070487976074]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,39,0.0872626304626464,8,"[0.09129166603088379, 0.09738636016845703, 0.0990147590637207, 0.09216547012329102, 0.10091853141784668, 0.09280943870544434, 0.08954310417175293, 0.10100507736206055, 0.18315720558166504, 0.13628101348876953]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,40,0.4790103435516357,7,"[0.25590991973876953, 0.24406051635742188, 0.11825203895568848, 0.10271239280700684, 0.12692475318908691, 0.09967446327209473, 0.09850335121154785, 0.09731698036193848, 0.1289808750152588, 0.11163020133972168]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,41,0.1324133872985839,7,"[0.10114026069641113, 0.08853721618652344, 0.09799551963806152, 0.10355067253112793, 0.09515595436096191, 0.09271931648254395, 0.09742999076843262, 0.09511685371398926, 0.0874471664428711, 0.11768221855163574]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,42,0.122546911239624,6,"[0.10525989532470703, 0.11806201934814453, 0.10320782661437988, 0.09649133682250977, 0.11008739471435547, 0.09320807456970215, 0.10466742515563965, 0.11458754539489746, 0.16545987129211426, 0.11518168449401855]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,43,0.116105318069458,8,"[0.14647507667541504, 0.1050117015838623, 0.10294699668884277, 0.10194039344787598, 0.10508894920349121, 0.1351470947265625, 0.10049724578857422, 0.17290830612182617, 0.16287732124328613, 0.11758804321289062]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,44,0.1145055294036865,7,"[0.09617233276367188, 0.12637901306152344, 0.1713392734527588, 0.13289618492126465, 0.11752581596374512, 0.09865140914916992, 0.09139847755432129, 0.1257617473602295, 0.12029075622558594, 0.0935666561126709]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,45,0.1248667240142822,8,"[0.13899827003479004, 0.1297919750213623, 0.09456920623779297, 0.0907602310180664, 0.09751033782958984, 0.08418965339660645, 0.08313798904418945, 0.09019923210144043, 0.08300304412841797, 0.10110259056091309]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,46,0.1288423538208007,8,"[0.1313638687133789, 0.11950016021728516, 0.12162303924560547, 0.12108516693115234, 0.11163926124572754, 0.10650920867919922, 0.10173463821411133, 0.13714838027954102, 0.10915422439575195, 0.09865665435791016]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,47,0.1727075576782226,5,"[0.10685586929321289, 0.09937214851379395, 0.09478163719177246, 0.1671431064605713, 0.17615532875061035, 0.23342251777648926, 0.745006799697876, 0.1282646656036377, 0.12186384201049805, 0.1323544979095459]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,48,0.0976779460906982,9,"[0.1273970603942871, 0.14515042304992676, 0.11557817459106445, 0.10233354568481445, 0.11650443077087402, 0.11428666114807129, 0.1305234432220459, 0.11260437965393066, 0.1315758228302002, 0.09718108177185059]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,49,0.1045689582824707,7,"[0.0954890251159668, 0.11385893821716309, 0.0975339412689209, 0.10188770294189453, 0.13503670692443848, 0.10659623146057129, 0.10067939758300781, 0.10032486915588379, 0.12443757057189941, 0.09692001342773438]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,50,0.0860171318054199,8,"[0.1031959056854248, 0.12392854690551758, 0.1032555103302002, 0.12890195846557617, 0.1115257740020752, 0.12671303749084473, 0.10671567916870117, 0.2983512878417969, 0.37502145767211914, 0.17827844619750977]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,51,0.1083896160125732,8,"[0.11704730987548828, 0.11173200607299805, 0.11205911636352539, 0.13298654556274414, 0.12801480293273926, 0.12495064735412598, 0.11862683296203613, 0.11848163604736328, 0.10817337036132812, 0.10666275024414062]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,52,0.0913798809051513,7,"[0.09697103500366211, 0.09354448318481445, 0.1791374683380127, 0.14379572868347168, 0.16748404502868652, 0.11808180809020996, 0.14490175247192383, 0.1142878532409668, 0.21256780624389648, 0.11410832405090332]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,53,0.1061062812805175,8,"[0.09293580055236816, 0.09188723564147949, 0.11346077919006348, 0.10323429107666016, 0.09678173065185547, 0.09535837173461914, 0.09066271781921387, 0.10168814659118652, 0.14214372634887695, 0.4721107482910156]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,54,0.2924966812133789,8,"[0.2614479064941406, 0.567387580871582, 0.29418182373046875, 0.16779041290283203, 0.14577412605285645, 0.2469348907470703, 0.1683962345123291, 0.15336060523986816, 0.4351503849029541, 0.1273202896118164]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,55,0.1103401184082031,8,"[0.09331417083740234, 0.1009521484375, 0.09838509559631348, 0.14033031463623047, 0.11959290504455566, 0.11006641387939453, 0.18146610260009766, 0.21050524711608887, 0.11736536026000977, 0.11381793022155762]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,56,0.0986623764038086,8,"[0.15636682510375977, 0.12833905220031738, 0.7798056602478027, 0.29566216468811035, 0.15992164611816406, 0.11192154884338379, 0.2073984146118164, 0.10323643684387207, 0.09319067001342773, 0.0952606201171875]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,57,0.0929014682769775,8,"[0.09180116653442383, 0.09543204307556152, 0.10267305374145508, 0.10232949256896973, 0.09267663955688477, 0.08802247047424316, 0.10965371131896973, 0.1137990951538086, 0.14794397354125977, 0.20808005332946777]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,58,0.1323776245117187,7,"[0.09339022636413574, 0.08668160438537598, 0.09587335586547852, 0.09432792663574219, 0.09348249435424805, 0.0857839584350586, 0.11132335662841797, 0.10523867607116699, 0.10400557518005371, 0.11486077308654785]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,59,0.2287931442260742,6,"[0.10497784614562988, 0.0889744758605957, 0.0860600471496582, 0.10041689872741699, 0.09348750114440918, 0.09084916114807129, 0.1366102695465088, 0.14124703407287598, 0.10994648933410645, 0.09008455276489258]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,60,0.2213907241821289,7,"[0.2178940773010254, 0.1273045539855957, 0.1298074722290039, 0.11744403839111328, 0.1544487476348877, 0.11531257629394531, 0.09752845764160156, 0.29105663299560547, 0.11335945129394531, 0.09025001525878906]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,61,0.0715234279632568,8,"[0.07430672645568848, 0.07438969612121582, 0.08538651466369629, 0.08591890335083008, 0.07723879814147949, 0.07895350456237793, 0.13201045989990234, 0.08368086814880371, 0.08208847045898438, 0.07901501655578613]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,62,0.0762515068054199,7,"[0.0968942642211914, 0.0859231948852539, 0.07552456855773926, 0.08690643310546875, 0.0795588493347168, 0.07733869552612305, 0.07785487174987793, 0.07757973670959473, 0.07985973358154297, 0.07818245887756348]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,63,0.1393284797668457,7,"[0.1097877025604248, 0.08385562896728516, 0.08236265182495117, 0.07963204383850098, 0.07467031478881836, 0.07070088386535645, 0.07098746299743652, 0.07128095626831055, 0.0673520565032959, 0.06829595565795898]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,64,0.0734577178955078,8,"[0.08545446395874023, 0.08180022239685059, 0.08039546012878418, 0.08510088920593262, 0.14193296432495117, 0.15504789352416992, 0.12151026725769043, 0.1149294376373291, 0.08218050003051758, 0.08794283866882324]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,65,0.0943493843078613,7,"[0.09116005897521973, 0.09576201438903809, 0.07507514953613281, 0.08088088035583496, 0.08101963996887207, 0.08265304565429688, 0.3074626922607422, 0.07865643501281738, 0.08628392219543457, 0.0865788459777832]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,66,0.0899505615234375,7,"[0.09457755088806152, 0.0903174877166748, 0.07892012596130371, 0.0705411434173584, 0.07057952880859375, 0.07868099212646484, 0.08134865760803223, 0.07304644584655762, 0.06769394874572754, 0.06595277786254883]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,67,0.0847492218017578,7,"[0.08002138137817383, 0.10409259796142578, 0.08093142509460449, 0.06742191314697266, 0.06707644462585449, 0.0675809383392334, 0.06992030143737793, 0.06925439834594727, 0.06561589241027832, 0.06459522247314453]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,68,0.0942881107330322,7,"[0.07182073593139648, 0.07853031158447266, 0.08439421653747559, 0.07465839385986328, 0.0740807056427002, 0.06421709060668945, 0.07883334159851074, 0.07539939880371094, 0.0713810920715332, 0.06622815132141113]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,69,0.0988810062408447,7,"[0.08123493194580078, 0.07791447639465332, 0.08537721633911133, 0.08381795883178711, 0.07780647277832031, 0.14549565315246582, 0.14008450508117676, 0.11908459663391113, 0.11311602592468262, 0.08738088607788086]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,70,0.0667338371276855,9,"[0.0976097583770752, 0.08831620216369629, 0.07897472381591797, 0.0810692310333252, 0.08896064758300781, 0.081512451171875, 0.07388448715209961, 0.07499480247497559, 0.06743526458740234, 0.06767773628234863]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,71,0.1071236133575439,6,"[0.07670235633850098, 0.10566210746765137, 0.08692407608032227, 0.08030557632446289, 0.06710648536682129, 0.0713496208190918, 0.07059049606323242, 0.07409167289733887, 0.10545039176940918, 0.09341812133789062]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,72,0.0752129554748535,8,"[0.08092069625854492, 0.09008288383483887, 0.08064746856689453, 0.08066606521606445, 0.08845663070678711, 0.09222602844238281, 0.08162403106689453, 0.07550716400146484, 0.08975028991699219, 0.12116694450378418]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,73,0.1171839237213134,6,"[0.08255314826965332, 0.08710622787475586, 0.08048820495605469, 0.0826568603515625, 0.08188295364379883, 0.07693815231323242, 0.06825709342956543, 0.07142019271850586, 0.06685066223144531, 0.06619501113891602]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,74,0.138261079788208,6,"[0.09143328666687012, 0.08171463012695312, 0.25455689430236816, 0.08397388458251953, 0.13223886489868164, 0.11764168739318848, 0.18050670623779297, 0.09647059440612793, 0.09060335159301758, 0.10089778900146484]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,75,0.0725226402282714,9,"[0.09158563613891602, 0.082611083984375, 0.08639931678771973, 0.07191681861877441, 0.07427430152893066, 0.06792068481445312, 0.06976842880249023, 0.06771063804626465, 0.11337709426879883, 0.09429526329040527]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,76,0.0857608318328857,7,"[0.07312154769897461, 0.08978462219238281, 0.08701443672180176, 0.10165643692016602, 0.10780811309814453, 0.08526134490966797, 0.07806706428527832, 0.07918643951416016, 0.08929753303527832, 0.09915447235107422]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,77,0.1334667205810547,7,"[0.09424495697021484, 0.07200074195861816, 0.07066607475280762, 0.07826495170593262, 0.07354474067687988, 0.06998825073242188, 0.07214879989624023, 0.07187581062316895, 0.06891703605651855, 0.06479430198669434]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,78,0.0970594882965087,7,"[0.08371186256408691, 0.0779881477355957, 0.07510590553283691, 0.07300591468811035, 0.07089018821716309, 0.06434273719787598, 0.06927132606506348, 0.0652928352355957, 0.06816339492797852, 0.07514500617980957]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,79,0.1218469142913818,8,"[0.08676505088806152, 0.09519195556640625, 0.13559174537658691, 0.14778995513916016, 0.144195556640625, 0.17258453369140625, 0.0910789966583252, 0.09280014038085938, 0.0792539119720459, 0.07799243927001953]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,80,0.1297998428344726,6,"[0.06958246231079102, 0.06885790824890137, 0.07472658157348633, 0.07566499710083008, 0.06491327285766602, 0.061795949935913086, 0.0642399787902832, 0.062300920486450195, 0.07106566429138184, 0.06847238540649414]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,81,0.0741248130798339,8,"[0.08636903762817383, 0.08502554893493652, 0.08774137496948242, 0.08283019065856934, 0.07428979873657227, 0.08095598220825195, 0.07651042938232422, 0.08076930046081543, 0.08078575134277344, 0.08206319808959961]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,82,0.0943560600280761,6,"[0.07733345031738281, 0.08107781410217285, 0.1050570011138916, 0.08060574531555176, 0.0785069465637207, 0.07324790954589844, 0.06734490394592285, 0.07141590118408203, 0.06712961196899414, 0.0671238899230957]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
glass,model_1layers_20neurons.h5,83,0.0869851112365722,6,"[0.07310032844543457, 0.07586550712585449, 0.07256340980529785, 0.06854486465454102, 0.08396625518798828, 0.07991981506347656, 0.0739593505859375, 0.07543110847473145, 0.07009267807006836, 0.06756734848022461]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
