instance_index,tempo_original,tempo_relaxado,tempo_relaxado_global,len_original,len_relaxado,len_relaxado_global,delta,explanation,explanation_relaxed,explanation_relaxed_global
0,,,0.11795735359191895,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
1,,,0.257617712020874,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
2,,,0.7301011085510254,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
3,,,0.08833980560302734,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
4,,,0.35558223724365234,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
5,,,0.39434099197387695,,,3,0.1,,,"[(0, 1), (1, 0), (1, 1)]"
6,,,0.08974528312683105,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
7,,,0.5559992790222168,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
8,,,0.17940020561218262,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
9,,,0.47577857971191406,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
10,,,0.10309123992919922,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
11,,,0.21134281158447266,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
12,,,0.2830848693847656,,,3,0.1,,,"[(0, 1), (1, 0), (1, 1)]"
13,,,0.09442973136901855,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
14,,,0.1763920783996582,,,3,0.1,,,"[(0, 1), (1, 0), (1, 1)]"
15,,,0.2881174087524414,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
16,,,0.1372537612915039,,,3,0.1,,,"[(0, 1), (1, 0), (1, 1)]"
17,,,0.1209254264831543,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
18,,,0.19824719429016113,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
19,,,0.13875293731689453,,,3,0.1,,,"[(0, 1), (1, 0), (1, 1)]"
20,,,0.2988121509552002,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
21,,,0.19026923179626465,,,3,0.1,,,"[(0, 1), (1, 0), (1, 1)]"
22,,,0.12586498260498047,,,3,0.1,,,"[(0, 1), (1, 0), (1, 1)]"
23,,,0.22260689735412598,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
24,,,0.9831221103668213,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
25,,,0.1591324806213379,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
26,,,0.12543344497680664,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
27,,,0.7247729301452637,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
28,,,0.19508099555969238,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
29,,,0.10559678077697754,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
30,,,0.12727046012878418,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
31,,,0.09638833999633789,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
32,,,0.11168670654296875,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
33,,,0.11350369453430176,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
34,,,0.2104783058166504,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
35,,,0.2962353229522705,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
36,,,0.07816290855407715,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
37,,,0.07051324844360352,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
38,,,0.08548879623413086,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
39,,,0.26872730255126953,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
40,,,0.09132647514343262,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
41,,,0.14423394203186035,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
42,,,0.1208946704864502,,,3,0.1,,,"[(0, 1), (1, 0), (1, 1)]"
43,,,0.08174777030944824,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
44,,,0.09120726585388184,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
45,,,0.14975571632385254,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
46,,,0.1958456039428711,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
47,,,0.10498261451721191,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
48,,,0.2075791358947754,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
49,,,0.2073655128479004,,,3,0.1,,,"[(0, 1), (1, 0), (1, 1)]"
50,,,0.1563270092010498,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
51,,,0.09044480323791504,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
52,,,0.12796568870544434,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
53,,,0.4524209499359131,,,3,0.1,,,"[(0, 1), (1, 0), (1, 1)]"
54,,,0.2568783760070801,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
55,,,0.09823918342590332,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
56,,,0.086212158203125,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
57,,,0.12004256248474121,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
58,,,0.09914278984069824,,,4,0.1,,,"[(0, 0), (0, 1), (1, 0), (1, 1)]"
