dataset,modelo,instance,original_time_milp,original_len_milp,original_explanation
wine,model_1layers_20neurons.h5,72,0.2129669189453125,8,"{'x_5': 0.2310344827586207, 'x_6': 0.0717299578059071, 'x_7': 0.7547169811320755, 'x_8': 0.3291139240506329, 'x_9': 0.6714031971580817, 'x_10': 0.0975609756097561, 'x_11': 0.1282051282051282, 'x_12': 0.4428684003152089}"
wine,model_1layers_20neurons.h5,73,0.1504085063934326,9,"{'x_0': 0.1921052631578947, 'x_3': 0.4845360824742268, 'x_6': 0.3565400843881856, 'x_7': 0.8867924528301885, 'x_8': 0.1993670886075949, 'x_9': 0.1829484902309058, 'x_10': 0.6097560975609757, 'x_11': 0.4505494505494505, 'x_12': 0.2592592592592593}"
wine,model_1layers_20neurons.h5,74,0.159153938293457,7,"{'x_3': 0.5618556701030928, 'x_7': 0.7358490566037735, 'x_8': 0.5031645569620251, 'x_9': 0.0142095914742451, 'x_10': 1.0, 'x_11': 0.5860805860805862, 'x_12': 0.1016548463356974}"
wine,model_1layers_20neurons.h5,75,0.1775135993957519,10,"{'x_3': 0.5876288659793816, 'x_4': 0.2173913043478261, 'x_5': 0.2413793103448276, 'x_6': 0.3164556962025316, 'x_7': 1.0, 'x_8': 0.3164556962025316, 'x_9': 0.0852575488454707, 'x_10': 0.3089430894308944, 'x_11': 0.7435897435897436, 'x_12': 0.0291568163908589}"
wine,model_1layers_20neurons.h5,76,0.1295919418334961,8,"{'x_2': 0.7058823529411765, 'x_3': 0.3350515463917527, 'x_6': 0.5168776371308016, 'x_8': 0.3987341772151898, 'x_9': 0.4049733570159858, 'x_10': 0.5284552845528454, 'x_11': 0.6080586080586081, 'x_12': 0.8644602048857369}"
wine,model_1layers_20neurons.h5,77,0.1467916965484619,7,"{'x_3': 0.2371134020618556, 'x_6': 0.6434599156118143, 'x_8': 0.4905063291139239, 'x_9': 0.4449378330373001, 'x_10': 0.4634146341463415, 'x_11': 0.5787545787545789, 'x_12': 0.9235618597320726}"
wine,model_1layers_20neurons.h5,78,0.25164794921875,9,"{'x_2': 0.5454545454545453, 'x_5': 0.4551724137931034, 'x_6': 0.1223628691983122, 'x_7': 0.6981132075471698, 'x_8': 0.1962025316455696, 'x_9': 0.524866785079929, 'x_10': 0.0650406504065041, 'x_11': 0.1135531135531135, 'x_12': 0.1907013396375098}"
wine,model_1layers_20neurons.h5,79,0.1842994689941406,6,"{'x_3': 0.3195876288659794, 'x_6': 0.6645569620253164, 'x_9': 0.5381882770870338, 'x_10': 0.3089430894308944, 'x_11': 0.7985347985347986, 'x_12': 0.9472025216706068}"
wine,model_1layers_20neurons.h5,80,0.1134984493255615,10,"{'x_2': 0.4812834224598928, 'x_3': 0.6134020618556701, 'x_5': 0.103448275862069, 'x_6': 0.0274261603375527, 'x_7': 0.7358490566037735, 'x_8': 0.231012658227848, 'x_9': 0.433392539964476, 'x_10': 0.2439024390243903, 'x_11': 0.1758241758241758, 'x_12': 0.1907013396375098}"
wine,model_1layers_20neurons.h5,81,0.1282680034637451,8,"{'x_3': 0.3505154639175257, 'x_6': 0.6751054852320674, 'x_7': 0.3584905660377359, 'x_8': 0.5253164556962024, 'x_9': 0.635879218472469, 'x_10': 0.5203252032520327, 'x_11': 0.6703296703296704, 'x_12': 0.7738376674546888}"
wine,model_1layers_20neurons.h5,82,0.119471788406372,9,"{'x_0': 0.6447368421052633, 'x_3': 0.5103092783505154, 'x_6': 0.5569620253164557, 'x_7': 0.2452830188679245, 'x_8': 0.4556962025316455, 'x_9': 0.2984014209591474, 'x_10': 0.4552845528455285, 'x_11': 0.8058608058608059, 'x_12': 0.5059101654846336}"
wine,model_1layers_20neurons.h5,83,0.1377890110015869,8,"{'x_2': 0.3422459893048127, 'x_3': 0.4329896907216495, 'x_6': 0.4050632911392404, 'x_7': 0.320754716981132, 'x_9': 0.0674955595026643, 'x_10': 0.7317073170731707, 'x_11': 0.6776556776556777, 'x_12': 0.0}"
wine,model_1layers_20neurons.h5,84,0.1448042392730713,10,"{'x_0': 0.2131578947368422, 'x_2': 0.4652406417112299, 'x_5': 0.2551724137931035, 'x_6': 0.2067510548523206, 'x_7': 0.5660377358490566, 'x_8': 0.1677215189873417, 'x_9': 0.080817051509769, 'x_10': 0.3902439024390243, 'x_11': 0.4578754578754578, 'x_12': 0.1749408983451536}"
wine,model_1layers_20neurons.h5,85,0.1442596912384033,8,"{'x_0': 0.6526315789473687, 'x_3': 0.4329896907216495, 'x_6': 0.4620253164556961, 'x_7': 0.3018867924528301, 'x_9': 0.2184724689165187, 'x_10': 0.5040650406504066, 'x_11': 0.5860805860805862, 'x_12': 0.6438140267927502}"
wine,model_1layers_20neurons.h5,86,0.1136882305145263,9,"{'x_1': 0.5498981670061099, 'x_2': 0.4919786096256683, 'x_3': 0.2783505154639175, 'x_6': 0.5970464135021096, 'x_7': 0.2641509433962264, 'x_9': 0.2806394316163411, 'x_10': 0.4552845528455285, 'x_11': 0.7948717948717949, 'x_12': 0.620173364854216}"
wine,model_1layers_20neurons.h5,87,0.1344757080078125,8,"{'x_2': 0.6684491978609625, 'x_3': 0.3608247422680413, 'x_6': 0.4578059071729956, 'x_7': 0.339622641509434, 'x_9': 0.2939609236234458, 'x_10': 0.4715447154471545, 'x_11': 0.8461538461538463, 'x_12': 0.8014184397163121}"
wine,model_1layers_20neurons.h5,88,0.1448731422424316,7,"{'x_0': 0.2210526315789476, 'x_3': 0.5360824742268042, 'x_8': 0.7879746835443038, 'x_9': 0.0941385435168739, 'x_10': 0.2195121951219512, 'x_11': 0.8681318681318682, 'x_12': 0.0803782505910165}"
wine,model_1layers_20neurons.h5,89,0.1283297538757324,10,"{'x_0': 0.5815789473684214, 'x_2': 0.497326203208556, 'x_3': 0.3556701030927836, 'x_6': 0.4831223628691982, 'x_7': 0.3584905660377359, 'x_8': 0.3924050632911391, 'x_9': 0.2326820603907638, 'x_10': 0.2764227642276423, 'x_11': 0.6336996336996337, 'x_12': 0.3167848699763593}"
wine,model_1layers_20neurons.h5,90,0.1033532619476318,10,"{'x_0': 0.331578947368421, 'x_1': 0.1466395112016293, 'x_2': 0.4545454545454545, 'x_3': 0.5051546391752577, 'x_6': 0.1434599156118143, 'x_8': 0.3291139240506329, 'x_9': 0.1163410301953818, 'x_10': 0.3463414634146342, 'x_11': 0.2014652014652014, 'x_12': 0.4665090622537432}"
wine,model_1layers_20neurons.h5,91,0.1327636241912841,9,"{'x_2': 0.6310160427807486, 'x_3': 0.5360824742268042, 'x_5': 0.1379310344827586, 'x_6': 0.0274261603375527, 'x_8': 0.120253164556962, 'x_9': 0.1873889875666074, 'x_10': 0.2195121951219512, 'x_11': 0.0, 'x_12': 0.3483057525610717}"
wine,model_1layers_20neurons.h5,92,0.13743257522583,8,"{'x_0': 0.1131578947368425, 'x_3': 0.458762886597938, 'x_6': 0.4725738396624471, 'x_8': 0.9999999999999998, 'x_9': 0.1030195381882771, 'x_10': 0.2195121951219512, 'x_11': 0.5641025641025641, 'x_12': 0.2237982663514578}"
wine,model_1layers_20neurons.h5,93,0.1433954238891601,9,"{'x_1': 0.1262729124236252, 'x_3': 0.5876288659793816, 'x_6': 0.1919831223628691, 'x_7': 0.6981132075471698, 'x_8': 0.3829113924050631, 'x_9': 0.1651865008880994, 'x_10': 0.4634146341463415, 'x_11': 0.5054945054945055, 'x_12': 0.1355397951142632}"
wine,model_1layers_20neurons.h5,94,0.0955533981323242,11,"{'x_0': 0.5315789473684216, 'x_1': 0.6048879837067209, 'x_2': 0.5133689839572192, 'x_3': 0.6134020618556701, 'x_5': 0.2310344827586207, 'x_6': 0.2637130801687763, 'x_8': 0.3797468354430379, 'x_9': 0.2717584369449378, 'x_10': 0.2926829268292683, 'x_11': 0.2710622710622709, 'x_12': 0.1867612293144208}"
wine,model_1layers_20neurons.h5,95,0.1545321941375732,8,"{'x_3': 0.458762886597938, 'x_5': 0.2827586206896552, 'x_6': 0.1033755274261603, 'x_8': 0.360759493670886, 'x_9': 0.6456483126110124, 'x_10': 0.073170731707317, 'x_11': 0.1355311355311355, 'x_12': 0.1591804570527975}"
wine,model_1layers_20neurons.h5,96,0.1410419940948486,10,"{'x_1': 0.4826883910386964, 'x_2': 0.6310160427807486, 'x_5': 0.2931034482758621, 'x_6': 0.0464135021097046, 'x_7': 0.6981132075471698, 'x_8': 0.120253164556962, 'x_9': 0.3676731793960923, 'x_10': 0.3902439024390243, 'x_11': 0.2014652014652014, 'x_12': 0.3167848699763593}"
wine,model_1layers_20neurons.h5,97,0.1216154098510742,9,"{'x_1': 0.0896130346232179, 'x_2': 0.5026737967914437, 'x_3': 0.6701030927835052, 'x_6': 0.2637130801687763, 'x_7': 0.5471698113207547, 'x_9': 0.0, 'x_10': 0.4796747967479676, 'x_11': 0.7106227106227105, 'x_12': 0.2734436564223799}"
wine,model_1layers_20neurons.h5,98,0.105670690536499,11,"{'x_2': 0.4331550802139036, 'x_3': 0.1752577319587629, 'x_4': 0.2934782608695653, 'x_5': 0.6275862068965518, 'x_6': 0.5569620253164557, 'x_7': 0.3018867924528301, 'x_8': 0.4936708860759493, 'x_9': 0.3072824156305507, 'x_10': 0.4878048780487805, 'x_11': 0.5787545787545789, 'x_12': 0.6044129235618598}"
wine,model_1layers_20neurons.h5,99,0.12876558303833,8,"{'x_2': 0.5508021390374332, 'x_3': 0.0412371134020618, 'x_6': 0.7067510548523206, 'x_7': 0.5660377358490566, 'x_9': 0.325044404973357, 'x_10': 0.6260162601626016, 'x_11': 0.5347985347985347, 'x_12': 0.6871552403467298}"
wine,model_2layers_20neurons.h5,0,0.3567414283752441,7,"{'x_3': 0.7422680412371134, 'x_6': 0.2046413502109704, 'x_8': 0.7215189873417722, 'x_9': 1.0, 'x_10': 0.073170731707317, 'x_11': 0.2527472527472527, 'x_12': 0.3010244286840032}"
wine,model_2layers_20neurons.h5,1,0.3247404098510742,9,"{'x_1': 0.940936863543788, 'x_5': 0.2793103448275862, 'x_6': 0.0548523206751054, 'x_7': 0.9433962264150944, 'x_8': 0.2151898734177215, 'x_9': 0.2895204262877442, 'x_10': 0.2764227642276423, 'x_11': 0.1538461538461538, 'x_12': 0.1867612293144208}"
wine,model_2layers_20neurons.h5,2,0.1870009899139404,10,"{'x_0': 0.3526315789473684, 'x_1': 0.0366598778004073, 'x_3': 0.4072164948453608, 'x_5': 0.8758620689655172, 'x_6': 0.7194092827004218, 'x_7': 0.2075471698113207, 'x_8': 0.4841772151898734, 'x_9': 0.2451154529307282, 'x_10': 0.4552845528455285, 'x_12': 0.3010244286840032}"
wine,model_2layers_20neurons.h5,3,0.3446245193481445,7,"{'x_3': 0.6134020618556701, 'x_6': 0.160337552742616, 'x_8': 0.5917721518987342, 'x_9': 0.88898756660746, 'x_10': 0.073170731707317, 'x_11': 0.1868131868131868, 'x_12': 0.2695035460992908}"
wine,model_2layers_20neurons.h5,4,0.2115066051483154,9,"{'x_0': 0.5368421052631582, 'x_3': 0.2525773195876288, 'x_5': 0.4896551724137931, 'x_7': 0.2830188679245283, 'x_8': 0.300632911392405, 'x_9': 0.1740674955595027, 'x_10': 0.5691056910569106, 'x_11': 0.5201465201465201, 'x_12': 0.5847123719464146}"
wine,model_2layers_20neurons.h5,5,0.4081079959869385,8,"{'x_1': 0.0814663951120163, 'x_3': 0.4329896907216495, 'x_6': 0.3586497890295358, 'x_7': 0.490566037735849, 'x_8': 0.5253164556962024, 'x_9': 0.0852575488454707, 'x_10': 0.3089430894308944, 'x_12': 0.0267927501970055}"
wine,model_2layers_20neurons.h5,6,0.2662882804870605,9,"{'x_1': 0.0183299389002036, 'x_3': 0.3814432989690721, 'x_5': 0.4206896551724138, 'x_6': 0.3375527426160337, 'x_7': 0.320754716981132, 'x_8': 0.3291139240506329, 'x_9': 0.0781527531083481, 'x_10': 0.6097560975609757, 'x_12': 0.1355397951142632}"
wine,model_2layers_20neurons.h5,7,0.2375285625457763,10,"{'x_0': 0.6078947368421055, 'x_1': 0.010183299389002, 'x_3': 0.3298969072164949, 'x_5': 0.5344827586206896, 'x_6': 0.2025316455696202, 'x_7': 0.7924528301886793, 'x_9': 0.1269982238010657, 'x_10': 0.4390243902439024, 'x_11': 0.2417582417582417, 'x_12': 0.3719464144996061}"
wine,model_2layers_20neurons.h5,8,0.2101051807403564,10,"{'x_1': 0.8268839103869653, 'x_2': 0.5294117647058824, 'x_3': 0.4845360824742268, 'x_5': 0.3517241379310345, 'x_6': 0.0970464135021097, 'x_8': 0.1898734177215189, 'x_9': 0.236234458259325, 'x_10': 0.3495934959349594, 'x_11': 0.2857142857142856, 'x_12': 0.2143420015760441}"
wine,model_2layers_20neurons.h5,9,0.1959359645843505,9,"{'x_0': 0.560526315789474, 'x_3': 0.4123711340206186, 'x_6': 0.6118143459915611, 'x_7': 0.320754716981132, 'x_8': 0.7563291139240507, 'x_9': 0.3499111900532859, 'x_10': 0.4471544715447155, 'x_11': 0.6959706959706959, 'x_12': 0.7147360126083531}"
wine,model_2layers_20neurons.h5,10,0.3027200698852539,11,"{'x_0': 0.2763157894736845, 'x_3': 0.3556701030927836, 'x_4': 0.2934782608695653, 'x_5': 0.4310344827586208, 'x_6': 0.3860759493670885, 'x_7': 0.2452830188679245, 'x_8': 0.3101265822784809, 'x_9': 0.1385435168738898, 'x_10': 0.6422764227642277, 'x_11': 0.6190476190476191, 'x_12': 0.3404255319148936}"
wine,model_2layers_20neurons.h5,11,0.3817706108093261,8,"{'x_3': 0.8195876288659794, 'x_6': 0.3776371308016877, 'x_7': 0.5660377358490566, 'x_8': 0.4082278481012657, 'x_9': 0.0301953818827708, 'x_10': 0.3577235772357723, 'x_11': 0.6776556776556777, 'x_12': 0.0685579196217494}"
wine,model_2layers_20neurons.h5,12,0.3958306312561035,8,"{'x_5': 0.1724137931034483, 'x_6': 0.050632911392405, 'x_7': 0.7547169811320755, 'x_8': 0.3101265822784809, 'x_9': 0.5204262877442273, 'x_10': 0.08130081300813, 'x_11': 0.1025641025641025, 'x_12': 0.285263987391647}"
wine,model_2layers_20neurons.h5,13,0.1621701717376709,11,"{'x_1': 0.1547861507128309, 'x_2': 0.663101604278075, 'x_3': 0.3402061855670103, 'x_5': 0.5068965517241381, 'x_6': 0.5590717299578059, 'x_7': 0.1698113207547169, 'x_8': 0.5917721518987342, 'x_9': 0.3428063943161634, 'x_10': 0.6178861788617886, 'x_11': 0.7692307692307694, 'x_12': 0.7777777777777779}"
wine,model_2layers_20neurons.h5,14,0.2700145244598388,11,"{'x_1': 0.0020366598778004, 'x_2': 0.1871657754010693, 'x_3': 0.2783505154639175, 'x_4': 0.1739130434782608, 'x_5': 0.3344827586206896, 'x_6': 0.3565400843881856, 'x_7': 0.2075471698113207, 'x_8': 0.3291139240506329, 'x_9': 0.2539964476021314, 'x_10': 0.5772357723577235, 'x_12': 0.0898345153664302}"
wine,model_2layers_20neurons.h5,15,0.1721243858337402,11,"{'x_1': 0.1649694501018329, 'x_2': 0.5026737967914437, 'x_3': 0.2938144329896908, 'x_4': 0.5217391304347826, 'x_5': 0.7655172413793105, 'x_6': 0.561181434599156, 'x_7': 0.2452830188679245, 'x_8': 0.5094936708860758, 'x_9': 0.4120781527531083, 'x_10': 0.3739837398373983, 'x_12': 0.5453112687155242}"
wine,model_2layers_20neurons.h5,16,0.2267777919769287,9,"{'x_2': 0.6737967914438502, 'x_3': 0.2835051546391753, 'x_5': 0.6448275862068966, 'x_6': 0.5485232067510548, 'x_7': 0.3962264150943396, 'x_8': 0.3259493670886075, 'x_9': 0.2717584369449378, 'x_10': 0.3577235772357723, 'x_12': 0.7226162332545312}"
wine,model_2layers_20neurons.h5,17,0.3897883892059326,8,"{'x_5': 0.2827586206896552, 'x_6': 0.1033755274261603, 'x_7': 0.9056603773584904, 'x_8': 0.4588607594936708, 'x_9': 0.7797513321492007, 'x_10': 0.0650406504065041, 'x_11': 0.0879120879120878, 'x_12': 0.3128447596532703}"
wine,model_2layers_20neurons.h5,18,0.3271682262420654,9,"{'x_1': 0.5498981670061099, 'x_3': 0.458762886597938, 'x_5': 0.2206896551724139, 'x_6': 0.0295358649789029, 'x_8': 0.1455696202531645, 'x_9': 0.3516873889875666, 'x_10': 0.2682926829268293, 'x_11': 0.2014652014652014, 'x_12': 0.2379826635145784}"
wine,model_2layers_20neurons.h5,19,0.2597291469573974,10,"{'x_0': 0.3894736842105266, 'x_3': 0.5103092783505154, 'x_5': 0.4206896551724138, 'x_6': 0.3333333333333332, 'x_7': 0.3584905660377359, 'x_8': 0.3354430379746835, 'x_9': 0.1065719360568383, 'x_10': 0.4552845528455285, 'x_11': 0.8424908424908424, 'x_12': 0.3104806934594168}"
wine,model_2layers_20neurons.h5,20,0.2853307723999023,11,"{'x_0': 0.3421052631578951, 'x_3': 0.2164948453608247, 'x_4': 0.717391304347826, 'x_5': 0.3172413793103448, 'x_6': 0.3185654008438818, 'x_7': 0.4150943396226414, 'x_8': 0.740506329113924, 'x_9': 0.1474245115452931, 'x_10': 0.4715447154471545, 'x_11': 0.380952380952381, 'x_12': 0.3719464144996061}"
wine,model_2layers_20neurons.h5,21,0.4520738124847412,9,"{'x_0': 0.5921052631578947, 'x_3': 0.2525773195876288, 'x_5': 0.5586206896551725, 'x_7': 0.3962264150943396, 'x_8': 0.2974683544303797, 'x_9': 0.2539964476021314, 'x_10': 0.4959349593495936, 'x_11': 0.5531135531135531, 'x_12': 0.4743892828999212}"
wine,model_2layers_20neurons.h5,22,0.3229415416717529,9,"{'x_1': 0.3951120162932789, 'x_3': 0.3814432989690721, 'x_5': 0.5068965517241381, 'x_6': 0.4029535864978902, 'x_7': 0.2264150943396226, 'x_8': 0.4968354430379746, 'x_9': 0.0364120781527531, 'x_10': 0.5447154471544715, 'x_12': 0.0094562647754137}"
wine,model_2layers_20neurons.h5,23,0.212174654006958,8,"{'x_0': 0.7052631578947373, 'x_3': 0.309278350515464, 'x_7': 0.2641509433962264, 'x_8': 0.4018987341772151, 'x_9': 0.1829484902309058, 'x_10': 0.5121951219512195, 'x_11': 1.0, 'x_12': 0.5965327029156817}"
wine,model_2layers_20neurons.h5,24,0.5978281497955322,7,"{'x_5': 0.0, 'x_6': 0.0, 'x_8': 0.0822784810126582, 'x_9': 0.2806394316163411, 'x_10': 0.08130081300813, 'x_11': 0.021978021978022, 'x_12': 0.1079590228526398}"
wine,model_2layers_20neurons.h5,25,0.1898233890533447,11,"{'x_1': 0.1059063136456211, 'x_2': 0.3315508021390373, 'x_3': 0.2783505154639175, 'x_4': 0.1630434782608696, 'x_5': 0.5413793103448276, 'x_6': 0.4556962025316455, 'x_7': 0.3018867924528301, 'x_8': 0.4272151898734177, 'x_9': 0.1030195381882771, 'x_10': 0.6097560975609757, 'x_12': 0.1182033096926714}"
wine,model_2layers_20neurons.h5,26,0.3406081199645996,9,"{'x_0': 0.310526315789474, 'x_3': 0.3195876288659794, 'x_5': 0.3, 'x_6': 0.1983122362869198, 'x_8': 0.6582278481012658, 'x_9': 0.0985790408525754, 'x_10': 0.6504065040650406, 'x_11': 0.6593406593406592, 'x_12': 0.3467297084318361}"
wine,model_2layers_20neurons.h5,27,0.463132381439209,8,"{'x_3': 0.458762886597938, 'x_6': 0.0675105485232067, 'x_7': 0.5094339622641509, 'x_8': 0.1740506329113924, 'x_9': 0.7566607460035524, 'x_10': 0.1951219512195122, 'x_11': 0.1758241758241758, 'x_12': 0.3207249802994484}"
wine,model_2layers_20neurons.h5,28,0.2038519382476806,10,"{'x_1': 0.120162932790224, 'x_2': 0.5133689839572192, 'x_3': 0.3195876288659794, 'x_5': 0.4206896551724138, 'x_6': 0.440928270042194, 'x_7': 0.2452830188679245, 'x_8': 0.3639240506329114, 'x_9': 0.2895204262877442, 'x_10': 0.5609756097560976, 'x_12': 0.7895981087470451}"
wine,model_2layers_20neurons.h5,29,0.1848158836364746,9,"{'x_3': 0.2061855670103092, 'x_4': 0.2826086956521739, 'x_5': 0.5241379310344828, 'x_6': 0.4599156118143459, 'x_7': 0.320754716981132, 'x_8': 0.4936708860759493, 'x_9': 0.3117229129662522, 'x_10': 0.4390243902439024, 'x_12': 0.7974783293932232}"
wine,model_2layers_20neurons.h5,30,0.1832470893859863,10,"{'x_2': 0.4171122994652406, 'x_3': 0.3298969072164949, 'x_4': 0.2608695652173912, 'x_5': 0.4896551724137931, 'x_6': 0.390295358649789, 'x_7': 0.2641509433962264, 'x_8': 0.2943037974683544, 'x_9': 0.1962699822380107, 'x_10': 0.4390243902439024, 'x_12': 0.793538219070134}"
wine,model_2layers_20neurons.h5,31,0.3451225757598877,9,"{'x_2': 0.449197860962567, 'x_3': 0.4072164948453608, 'x_5': 0.1379310344827586, 'x_6': 0.0928270042194092, 'x_8': 0.2278481012658227, 'x_9': 0.5746003552397869, 'x_10': 0.1382113821138211, 'x_11': 0.2673992673992674, 'x_12': 0.454688731284476}"
wine,model_2layers_20neurons.h5,32,0.1899018287658691,11,"{'x_0': 0.5815789473684214, 'x_1': 0.3462321792260692, 'x_3': 0.5360824742268042, 'x_5': 0.6275862068965518, 'x_6': 0.4957805907172995, 'x_7': 0.490566037735849, 'x_8': 0.4430379746835443, 'x_9': 0.2291296625222025, 'x_10': 0.4552845528455285, 'x_11': 0.6080586080586081, 'x_12': 0.3601260835303389}"
wine,model_2layers_20neurons.h5,33,0.1848983764648437,10,"{'x_0': 0.6973684210526314, 'x_3': 0.3402061855670103, 'x_4': 0.3695652173913043, 'x_5': 0.496551724137931, 'x_6': 0.4957805907172995, 'x_7': 0.5471698113207547, 'x_8': 0.4905063291139239, 'x_9': 0.1865008880994671, 'x_10': 0.6097560975609757, 'x_12': 0.5610717100078803}"
wine,model_2layers_20neurons.h5,34,0.2956442832946777,10,"{'x_0': 0.3789473684210529, 'x_2': 0.449197860962567, 'x_3': 0.4329896907216495, 'x_5': 0.5241379310344828, 'x_6': 0.4071729957805906, 'x_7': 0.3584905660377359, 'x_8': 0.9050632911392402, 'x_9': 0.0763765541740675, 'x_10': 0.5528455284552845, 'x_12': 0.5193065405831364}"
wine,model_2layers_20neurons.h5,35,0.367260217666626,9,"{'x_2': 0.5133689839572192, 'x_5': 0.093103448275862, 'x_6': 0.0316455696202531, 'x_7': 0.5094339622641509, 'x_8': 0.0981012658227848, 'x_9': 0.3339253996447602, 'x_10': 0.1463414634146342, 'x_11': 0.2051282051282051, 'x_12': 0.1828211189913317}"
wine,model_2layers_20neurons.h5,36,0.2918133735656738,11,"{'x_1': 0.2016293279022403, 'x_3': 0.2783505154639175, 'x_4': 0.2934782608695653, 'x_5': 0.2172413793103449, 'x_6': 0.2594936708860759, 'x_7': 0.3962264150943396, 'x_8': 0.231012658227848, 'x_9': 0.1829484902309058, 'x_10': 0.6097560975609757, 'x_11': 0.3186813186813187, 'x_12': 0.1182033096926714}"
wine,model_2layers_20neurons.h5,37,0.207815408706665,8,"{'x_3': 0.3814432989690721, 'x_5': 0.6793103448275863, 'x_6': 0.6286919831223627, 'x_7': 0.1698113207547169, 'x_8': 0.620253164556962, 'x_9': 0.3561278863232682, 'x_10': 0.6260162601626016, 'x_12': 0.9708431836091412}"
wine,model_2layers_20neurons.h5,38,0.3602747917175293,8,"{'x_3': 0.5618556701030928, 'x_6': 0.0654008438818565, 'x_7': 0.641509433962264, 'x_8': 0.1392405063291139, 'x_9': 0.524866785079929, 'x_10': 0.048780487804878, 'x_11': 0.2161172161172161, 'x_12': 0.2734436564223799}"
wine,model_2layers_20neurons.h5,39,0.3272619247436523,9,"{'x_0': 0.5315789473684216, 'x_3': 0.5618556701030928, 'x_6': 0.4873417721518986, 'x_7': 0.320754716981132, 'x_8': 0.5031645569620251, 'x_9': 0.0763765541740675, 'x_10': 0.2032520325203252, 'x_11': 0.6703296703296704, 'x_12': 0.0803782505910165}"
wine,model_2layers_20neurons.h5,40,0.188718557357788,11,"{'x_1': 0.1670061099796334, 'x_2': 0.5721925133689839, 'x_3': 0.2577319587628865, 'x_4': 0.6195652173913043, 'x_5': 0.6275862068965518, 'x_6': 0.5738396624472573, 'x_7': 0.2830188679245283, 'x_8': 0.5917721518987342, 'x_9': 0.3463587921847246, 'x_10': 0.4552845528455285, 'x_12': 0.620173364854216}"
wine,model_2layers_20neurons.h5,41,0.2182838916778564,10,"{'x_1': 0.4643584521384928, 'x_2': 0.7272727272727274, 'x_3': 0.6649484536082475, 'x_5': 0.1965517241379311, 'x_6': 0.0379746835443037, 'x_8': 0.0411392405063291, 'x_9': 0.2317939609236234, 'x_10': 0.3333333333333333, 'x_11': 0.2893772893772894, 'x_12': 0.1907013396375098}"
wine,model_2layers_20neurons.h5,42,0.2973172664642334,10,"{'x_1': 0.130346232179226, 'x_3': 0.5618556701030928, 'x_5': 0.606896551724138, 'x_6': 0.5928270042194091, 'x_7': 0.490566037735849, 'x_8': 0.4272151898734177, 'x_9': 0.1953818827708703, 'x_10': 0.1707317073170731, 'x_11': 0.575091575091575, 'x_12': 0.0583136327817178}"
wine,model_2layers_20neurons.h5,43,0.3564381599426269,9,"{'x_3': 0.4329896907216495, 'x_5': 0.3137931034482758, 'x_6': 0.2974683544303796, 'x_7': 0.6037735849056604, 'x_8': 0.1930379746835442, 'x_9': 0.1074600355239787, 'x_10': 0.7886178861788617, 'x_11': 0.3516483516483517, 'x_12': 0.0606776989755713}"
wine,model_2layers_20neurons.h5,44,0.2066876888275146,9,"{'x_0': 0.5315789473684216, 'x_3': 0.3298969072164949, 'x_5': 0.6965517241379311, 'x_6': 0.561181434599156, 'x_7': 0.2830188679245283, 'x_8': 0.5094936708860758, 'x_9': 0.2930728241563055, 'x_10': 0.3252032520325204, 'x_12': 0.4783293932230102}"
wine,model_2layers_20neurons.h5,45,0.1989016532897949,12,"{'x_1': 0.2505091649694501, 'x_2': 0.7379679144385026, 'x_3': 0.5618556701030928, 'x_4': 0.6956521739130436, 'x_5': 0.2137931034482759, 'x_6': 0.1371308016877637, 'x_7': 0.0188679245283019, 'x_8': 0.360759493670886, 'x_9': 0.0674955595026643, 'x_10': 0.3821138211382114, 'x_11': 0.3626373626373625, 'x_12': 0.2734436564223799}"
wine,model_2layers_20neurons.h5,46,0.1835255622863769,9,"{'x_0': 0.7473684210526317, 'x_3': 0.4536082474226803, 'x_5': 0.6793103448275863, 'x_6': 0.5548523206751055, 'x_7': 0.4528301886792453, 'x_8': 0.4240506329113924, 'x_9': 0.2451154529307282, 'x_10': 0.6260162601626016, 'x_12': 0.5019700551615446}"
wine,model_2layers_20neurons.h5,47,0.2264230251312255,9,"{'x_0': 0.6657894736842107, 'x_3': 0.2886597938144329, 'x_5': 0.7482758620689656, 'x_7': 0.3962264150943396, 'x_8': 0.6075949367088607, 'x_9': 0.3898756660746003, 'x_10': 0.3821138211382114, 'x_11': 0.7728937728937728, 'x_12': 0.4074074074074074}"
wine,model_2layers_20neurons.h5,48,0.3679146766662597,8,"{'x_3': 0.922680412371134, 'x_5': 0.396551724137931, 'x_6': 0.4008438818565401, 'x_8': 0.4240506329113924, 'x_9': 0.1119005328596803, 'x_10': 0.3983739837398374, 'x_11': 0.4285714285714285, 'x_12': 0.1481481481481481}"
wine,model_2layers_20neurons.h5,49,0.2640206813812256,10,"{'x_0': 0.5315789473684216, 'x_3': 0.7422680412371134, 'x_5': 0.5689655172413793, 'x_6': 0.4936708860759493, 'x_7': 0.641509433962264, 'x_8': 0.4746835443037974, 'x_9': 0.1634103019538188, 'x_10': 0.5284552845528454, 'x_11': 0.7069597069597071, 'x_12': 0.4349881796690308}"
